MS Band Data Logger 2016-3-30
Time Stamp,Band Contact,Skin Temperature(°C)
00:06:18.307,WORN,31.74
00:06:18.388,WORN,31.74
00:06:28.748,WORN,31.89
00:06:59.965,WORN,32.05
00:07:31.072,WORN,32.14
00:08:02.581,WORN,32.22
00:08:33.546,WORN,32.33
00:09:04.111,WORN,32.39
00:09:35.102,WORN,32.50
00:10:06.549,WORN,32.51
00:10:37.609,WORN,32.51
00:11:08.547,WORN,32.56
00:11:39.544,WORN,32.64
00:12:10.546,WORN,32.79
00:12:42.115,WORN,32.77
00:13:13.191,WORN,32.85
00:13:56.050,WORN,32.97
00:14:15.111,WORN,33.12
00:14:46.113,WORN,33.15
00:15:21.047,WORN,33.25
00:15:50.044,WORN,33.39
00:16:19.611,WORN,33.50
00:16:50.607,WORN,33.55
00:17:21.542,WORN,33.54
00:17:53.121,WORN,33.62
00:18:23.456,WORN,33.63
00:18:54.464,WORN,33.63
00:19:25.545,WORN,33.55
00:19:56.614,WORN,33.36
00:20:28.112,WORN,33.23
00:20:59.112,WORN,33.17
00:21:30.045,WORN,33.14
00:22:00.967,WORN,33.13
00:22:31.965,WORN,33.17
00:23:03.612,WORN,33.19
00:23:34.541,WORN,33.24
00:24:05.613,WORN,33.27
00:24:36.732,WORN,33.30
00:25:07.545,WORN,33.35
00:25:45.111,WORN,33.39
00:26:10.114,WORN,33.41
00:26:43.613,WORN,33.42
00:27:12.111,WORN,33.46
00:27:43.051,WORN,33.50
00:28:25.112,WORN,33.57
00:28:45.607,WORN,33.63
00:29:16.110,WORN,33.75
00:29:47.109,WORN,33.80
00:30:18.109,WORN,33.82
00:30:49.457,WORN,33.85
00:31:20.530,WORN,33.86
00:31:51.547,WORN,33.89
00:32:22.544,WORN,33.86
00:32:53.544,WORN,33.85
00:33:25.112,WORN,33.82
00:33:56.115,WORN,33.79
00:34:27.109,WORN,33.79
00:34:58.049,WORN,33.83
00:35:29.113,WORN,33.90
00:36:00.611,WORN,33.98
00:36:31.616,WORN,34.04
00:37:02.602,WORN,34.10
00:37:33.610,WORN,34.07
00:38:04.546,WORN,34.07
00:38:35.543,WORN,34.03
00:39:06.611,WORN,34.04
00:39:37.610,WORN,34.06
00:40:08.615,WORN,34.10
00:40:40.113,WORN,34.12
00:41:11.048,WORN,34.10
00:41:42.110,WORN,34.02
00:42:13.112,WORN,34.00
00:42:43.955,WORN,33.98
00:43:15.606,WORN,33.89
00:43:46.544,WORN,33.82
00:44:17.616,WORN,33.82
00:44:48.609,WORN,33.82
00:45:19.545,WORN,33.84
00:45:50.607,WORN,33.86
00:46:22.111,WORN,33.92
00:46:52.963,WORN,33.92
00:47:23.962,WORN,33.84
00:47:55.082,WORN,33.80
00:48:26.115,WORN,33.80
00:48:57.108,WORN,33.81
00:49:28.118,WORN,33.83
00:49:59.621,WORN,33.83
00:50:30.610,WORN,33.82
00:51:01.610,WORN,33.84
00:51:32.545,WORN,33.79
00:52:03.609,WORN,33.74
00:52:35.048,WORN,33.72
00:53:08.125,WORN,33.77
00:53:40.969,WORN,33.89
00:54:07.966,WORN,33.95
00:54:39.489,WORN,33.98
00:55:09.986,WORN,33.99
00:55:42.073,WORN,34.01
00:56:12.578,WORN,34.04
00:56:43.581,WORN,33.99
00:57:14.489,WORN,34.04
00:57:45.584,WORN,34.11
00:58:16.989,WORN,34.16
00:58:47.589,WORN,34.21
00:59:18.609,WORN,34.20
00:59:49.607,WORN,34.09
01:00:21.114,WORN,34.02
