MS Band Data Logger 2016-4-7
Time Stamp,Band Contact,Skin Temperature(°C)
00:12:16.956,WORN,34.22
00:12:17.019,WORN,34.22
00:13:00.114,WORN,34.04
00:13:31.116,WORN,33.98
00:14:02.119,WORN,33.93
00:14:33.119,WORN,33.90
00:15:04.175,WORN,33.92
00:15:35.618,WORN,33.91
00:16:06.613,WORN,33.86
00:16:37.615,WORN,33.91
00:17:08.616,WORN,33.98
00:17:39.611,WORN,33.93
00:18:11.115,WORN,34.01
00:18:42.179,WORN,34.07
00:19:13.036,WORN,34.09
00:19:44.027,WORN,34.16
00:20:15.180,WORN,34.20
00:20:46.616,WORN,34.29
00:21:17.616,WORN,34.31
00:21:48.677,WORN,34.31
00:22:19.533,WORN,34.31
00:22:50.526,WORN,34.31
00:23:21.652,WORN,34.29
00:23:52.556,WORN,34.27
00:24:23.655,WORN,34.29
00:24:54.557,WORN,34.33
00:25:25.555,WORN,34.36
00:25:57.116,WORN,34.34
00:26:28.175,WORN,34.31
00:26:59.181,WORN,34.29
00:27:30.180,WORN,34.27
00:28:01.115,WORN,34.27
00:28:32.681,WORN,34.28
00:29:03.682,WORN,34.31
00:29:34.680,WORN,34.35
00:30:05.679,WORN,34.36
00:30:36.533,WORN,34.37
00:31:08.034,WORN,34.45
00:31:39.115,WORN,34.47
00:32:10.177,WORN,34.45
00:32:41.115,WORN,34.37
00:33:12.173,WORN,34.33
00:33:43.179,WORN,34.24
00:34:14.184,WORN,34.16
00:34:47.131,WORN,34.13
00:35:16.182,WORN,34.11
00:35:47.112,WORN,34.09
00:36:18.613,WORN,34.02
00:36:49.681,WORN,34.01
00:37:20.678,WORN,33.95
00:37:51.645,WORN,33.98
00:38:22.680,WORN,34.02
00:38:54.183,WORN,34.09
00:39:25.178,WORN,34.13
00:39:56.115,WORN,34.21
00:40:27.179,WORN,34.31
00:40:58.120,WORN,34.36
00:41:29.682,WORN,34.44
00:42:00.679,WORN,34.50
00:42:31.681,WORN,34.50
00:43:02.646,WORN,34.54
00:43:36.121,WORN,34.54
00:44:05.179,WORN,34.51
00:44:36.147,WORN,34.46
00:45:06.614,WORN,34.46
00:45:37.678,WORN,34.44
00:46:08.673,WORN,34.44
00:46:40.185,WORN,34.45
00:47:11.173,WORN,34.47
00:47:42.177,WORN,34.47
00:48:13.182,WORN,34.50
00:48:44.119,WORN,34.47
00:49:15.687,WORN,34.46
00:49:46.681,WORN,34.45
00:50:17.612,WORN,34.40
00:50:49.173,WORN,34.31
00:51:19.620,WORN,34.24
00:51:51.178,WORN,34.25
00:52:21.681,WORN,34.27
00:52:52.673,WORN,34.28
00:53:23.536,WORN,34.16
00:53:55.027,WORN,33.95
00:54:26.176,WORN,33.79
00:54:57.177,WORN,33.72
00:55:28.178,WORN,33.68
00:55:59.115,WORN,33.70
00:56:30.619,WORN,33.71
00:57:01.615,WORN,33.75
00:57:32.682,WORN,33.80
00:58:03.619,WORN,33.85
00:58:34.618,WORN,33.91
00:59:05.687,WORN,33.98
00:59:37.187,WORN,34.01
01:00:08.198,WORN,34.04
01:00:39.035,WORN,34.00
01:01:10.027,WORN,33.97
01:01:41.157,WORN,33.95
01:02:12.654,WORN,33.95
01:02:43.152,WORN,33.94
01:03:14.055,WORN,33.90
01:03:45.153,WORN,33.86
01:04:16.620,WORN,33.82
01:04:47.686,WORN,33.75
01:05:09.136,NOT_WORN,33.75
01:05:18.619,NOT_WORN,33.68
01:05:24.675,WORN,33.68
01:05:49.688,WORN,33.66
01:06:20.619,WORN,33.62
01:06:52.178,WORN,33.47
01:07:23.119,WORN,33.47
01:07:54.116,WORN,33.42
01:08:25.189,WORN,33.35
01:08:56.120,WORN,33.39
01:09:27.118,WORN,33.28
01:09:59.183,WORN,33.24
01:10:29.618,WORN,33.24
01:11:00.684,WORN,33.26
01:11:31.680,WORN,33.35
01:12:02.686,WORN,33.34
01:12:34.185,WORN,33.33
01:13:05.183,WORN,33.37
01:13:36.179,WORN,33.37
01:14:07.117,WORN,33.44
01:14:38.197,WORN,33.44
01:15:09.192,WORN,33.52
01:15:40.179,WORN,33.62
01:16:11.309,WORN,33.75
01:16:42.180,WORN,33.88
01:17:13.119,WORN,33.93
01:17:44.681,WORN,34.00
01:18:15.681,WORN,34.03
01:18:46.687,WORN,34.07
01:19:17.535,WORN,34.13
01:19:48.537,WORN,34.20
01:20:20.057,WORN,34.25
01:20:51.152,WORN,34.31
01:21:22.146,WORN,34.34
01:21:53.152,WORN,34.38
01:22:24.060,WORN,34.40
01:22:55.693,WORN,34.40
01:23:26.684,WORN,34.34
01:23:57.644,WORN,34.29
01:24:28.688,WORN,34.28
01:24:59.615,WORN,34.31
01:25:30.614,WORN,34.29
01:26:01.651,WORN,34.29
01:26:32.678,WORN,34.24
01:27:03.657,WORN,34.13
01:27:35.691,WORN,34.11
01:28:06.625,WORN,34.13
01:28:37.176,WORN,34.11
01:29:08.183,WORN,34.06
01:29:39.179,WORN,34.04
01:30:10.185,WORN,34.04
01:30:41.533,WORN,34.08
01:31:12.532,WORN,34.10
01:31:43.683,WORN,34.12
01:32:14.682,WORN,34.22
01:32:45.681,WORN,34.29
01:33:17.185,WORN,34.34
01:33:48.186,WORN,34.38
01:34:19.118,WORN,34.36
01:34:50.174,WORN,34.38
01:35:21.042,WORN,34.43
01:35:52.121,WORN,34.45
01:36:23.118,WORN,34.46
01:36:54.116,WORN,34.47
01:37:25.179,WORN,34.40
01:37:56.618,WORN,34.34
01:38:27.619,WORN,34.25
01:38:58.680,WORN,34.20
01:39:29.617,WORN,34.25
01:40:00.681,WORN,34.31
01:40:32.117,WORN,34.36
01:41:03.179,WORN,34.38
01:41:34.686,WORN,34.40
01:42:05.118,WORN,34.42
01:42:36.182,WORN,34.45
01:43:07.131,WORN,34.49
01:43:38.617,WORN,34.52
01:44:09.616,WORN,34.54
01:44:40.682,WORN,34.58
01:45:11.687,WORN,34.65
01:45:42.688,WORN,34.68
01:46:13.686,WORN,34.61
01:46:44.528,WORN,34.50
01:47:15.528,WORN,34.42
01:47:46.681,WORN,34.31
01:48:18.119,WORN,34.16
01:48:49.179,WORN,34.11
01:49:20.189,WORN,34.17
01:49:51.180,WORN,34.21
01:50:22.184,WORN,34.21
01:50:54.195,WORN,34.24
01:51:24.683,WORN,34.29
01:51:55.677,WORN,34.25
01:52:26.684,WORN,34.09
01:53:17.683,WORN,33.77
01:53:48.691,WORN,33.57
01:54:20.180,WORN,33.41
01:54:51.114,WORN,33.20
01:55:22.534,WORN,33.10
01:55:53.035,WORN,33.07
01:56:24.117,WORN,32.94
01:56:55.619,WORN,32.71
01:57:26.538,WORN,32.52
01:57:57.532,WORN,32.40
01:58:28.528,WORN,32.35
01:58:59.537,WORN,32.24
02:00:14.529,WORN,32.16
02:00:45.536,WORN,32.13
08:05:07.126,WORN,35.54
08:05:07.138,WORN,35.54
08:05:50.032,WORN,35.30
08:06:21.040,WORN,35.13
08:06:52.120,WORN,34.93
08:07:23.123,WORN,34.78
08:07:54.113,WORN,34.67
08:08:18.030,NOT_WORN,34.67
08:08:48.530,NOT_WORN,33.65
08:09:19.532,NOT_WORN,33.47
08:09:50.532,NOT_WORN,33.05
08:10:21.542,NOT_WORN,32.48
08:10:52.544,NOT_WORN,31.72
08:11:23.530,NOT_WORN,30.97
08:11:54.621,NOT_WORN,30.33
08:12:26.195,NOT_WORN,29.74
08:12:57.188,NOT_WORN,29.19
08:13:28.119,NOT_WORN,28.71
08:13:59.191,NOT_WORN,28.27
08:14:30.124,NOT_WORN,27.86
08:15:01.196,NOT_WORN,27.49
08:15:32.527,NOT_WORN,27.17
08:16:03.538,NOT_WORN,26.87
08:16:34.620,NOT_WORN,26.61
08:17:05.676,NOT_WORN,26.34
08:17:36.683,NOT_WORN,26.12
08:18:08.180,NOT_WORN,25.87
08:18:39.118,NOT_WORN,25.69
08:19:10.120,NOT_WORN,25.50
08:19:41.179,NOT_WORN,25.34
08:20:12.190,NOT_WORN,25.21
08:20:43.676,NOT_WORN,25.09
08:21:14.685,NOT_WORN,24.95
08:21:45.682,NOT_WORN,24.85
08:22:16.624,NOT_WORN,24.74
08:22:47.680,NOT_WORN,24.67
08:23:19.124,NOT_WORN,24.59
08:23:50.187,NOT_WORN,24.50
08:24:21.188,NOT_WORN,24.42
08:24:52.122,NOT_WORN,24.36
08:25:23.153,NOT_WORN,24.31
08:25:54.119,NOT_WORN,24.27
08:26:25.623,NOT_WORN,24.22
08:26:56.689,NOT_WORN,24.18
08:27:27.621,NOT_WORN,24.15
08:27:58.686,NOT_WORN,24.13
08:28:29.623,NOT_WORN,24.10
08:29:01.123,NOT_WORN,24.07
08:29:32.121,NOT_WORN,24.05
08:30:03.120,NOT_WORN,24.04
08:30:34.192,NOT_WORN,24.01
08:31:05.189,NOT_WORN,24.01
08:31:36.084,NOT_WORN,23.99
08:32:07.532,NOT_WORN,23.99
08:32:38.563,NOT_WORN,23.96
08:33:09.563,NOT_WORN,23.95
08:33:40.691,NOT_WORN,23.94
08:34:11.678,NOT_WORN,23.92
08:34:43.183,NOT_WORN,23.91
08:35:14.189,NOT_WORN,23.89
08:35:45.121,NOT_WORN,23.88
08:36:16.117,NOT_WORN,23.88
08:36:47.123,NOT_WORN,23.87
08:37:18.621,NOT_WORN,23.86
08:37:49.680,NOT_WORN,23.85
08:38:20.690,NOT_WORN,23.84
08:38:51.624,NOT_WORN,23.85
08:39:22.687,NOT_WORN,23.84
08:39:54.187,NOT_WORN,23.84
08:40:25.181,NOT_WORN,23.83
08:40:56.124,NOT_WORN,23.81
08:41:27.125,NOT_WORN,23.79
08:41:58.121,NOT_WORN,23.77
08:42:29.683,NOT_WORN,23.75
08:43:00.624,NOT_WORN,23.74
08:43:31.654,NOT_WORN,23.73
08:44:02.537,NOT_WORN,24.07
08:44:33.541,NOT_WORN,24.52
08:45:05.120,NOT_WORN,24.88
08:45:36.058,NOT_WORN,25.20
08:46:07.043,NOT_WORN,25.45
08:46:38.151,NOT_WORN,25.67
08:47:09.120,NOT_WORN,25.87
08:47:40.530,NOT_WORN,26.03
08:48:11.687,NOT_WORN,26.20
08:48:42.622,NOT_WORN,26.34
08:49:13.685,NOT_WORN,26.45
08:49:44.700,NOT_WORN,26.57
08:50:16.185,NOT_WORN,26.65
08:50:47.124,NOT_WORN,26.74
08:51:18.199,NOT_WORN,26.84
08:51:49.122,NOT_WORN,26.90
08:52:20.183,NOT_WORN,26.96
08:52:51.193,NOT_WORN,27.00
08:53:22.626,NOT_WORN,27.04
08:53:53.635,NOT_WORN,27.08
08:54:24.622,NOT_WORN,27.12
08:54:55.687,NOT_WORN,27.15
08:55:26.683,NOT_WORN,27.17
08:55:58.037,NOT_WORN,27.19
08:56:29.187,NOT_WORN,27.21
08:57:00.124,NOT_WORN,27.21
08:57:31.136,NOT_WORN,27.23
08:58:02.061,NOT_WORN,27.24
08:58:33.684,NOT_WORN,27.23
08:59:04.690,NOT_WORN,27.24
08:59:35.682,NOT_WORN,27.25
09:00:06.620,NOT_WORN,27.27
09:00:37.648,NOT_WORN,27.28
09:01:09.692,NOT_WORN,27.28
09:01:40.042,NOT_WORN,27.30
09:02:11.113,NOT_WORN,27.32
09:02:42.161,NOT_WORN,27.31
09:03:13.188,NOT_WORN,27.31
09:03:44.188,NOT_WORN,27.29
09:04:15.685,NOT_WORN,27.26
09:04:46.618,NOT_WORN,27.24
09:05:17.746,NOT_WORN,27.23
09:05:48.755,NOT_WORN,27.21
09:06:19.748,NOT_WORN,27.17
09:06:50.746,NOT_WORN,27.15
09:07:22.243,NOT_WORN,27.10
09:07:53.185,NOT_WORN,27.09
09:08:24.213,NOT_WORN,27.06
09:08:55.247,NOT_WORN,27.04
09:09:26.244,NOT_WORN,27.01
09:09:57.742,NOT_WORN,26.97
09:10:28.683,NOT_WORN,26.93
09:10:59.684,NOT_WORN,26.88
09:11:30.681,NOT_WORN,26.84
09:12:01.742,NOT_WORN,26.77
09:12:33.184,NOT_WORN,26.73
09:13:04.212,NOT_WORN,26.65
09:13:35.192,NOT_WORN,26.60
09:14:06.247,NOT_WORN,26.56
09:14:37.247,NOT_WORN,26.52
09:15:08.753,NOT_WORN,26.49
09:15:39.749,NOT_WORN,26.45
09:16:10.748,NOT_WORN,26.41
09:16:41.683,NOT_WORN,26.38
09:17:12.748,NOT_WORN,26.33
09:17:43.747,NOT_WORN,26.28
09:18:15.249,NOT_WORN,26.24
09:18:46.243,NOT_WORN,26.20
09:19:17.104,NOT_WORN,26.15
09:19:48.093,NOT_WORN,26.11
09:20:19.258,NOT_WORN,26.06
09:20:50.750,NOT_WORN,26.00
09:21:21.750,NOT_WORN,25.95
09:21:52.745,NOT_WORN,25.92
09:22:23.685,NOT_WORN,25.88
09:22:54.750,NOT_WORN,25.84
09:23:26.187,NOT_WORN,25.80
09:23:57.250,NOT_WORN,25.78
09:24:28.187,NOT_WORN,25.74
09:24:59.244,NOT_WORN,25.71
09:25:30.246,NOT_WORN,25.69
09:26:01.683,NOT_WORN,25.65
09:26:32.745,NOT_WORN,25.64
09:27:03.756,NOT_WORN,25.62
09:27:34.682,NOT_WORN,25.58
09:28:05.685,NOT_WORN,25.57
09:28:36.681,NOT_WORN,25.54
09:29:08.184,NOT_WORN,25.53
09:29:39.745,NOT_WORN,25.51
09:30:10.182,NOT_WORN,25.47
09:30:41.253,NOT_WORN,25.45
09:31:12.210,NOT_WORN,25.46
09:31:43.601,NOT_WORN,25.46
09:32:14.601,NOT_WORN,25.44
09:32:45.712,NOT_WORN,25.43
09:33:17.247,NOT_WORN,25.40
09:33:47.748,NOT_WORN,25.39
09:34:19.249,NOT_WORN,25.37
09:34:50.247,NOT_WORN,25.37
09:35:21.244,NOT_WORN,25.36
09:35:52.249,NOT_WORN,25.35
09:36:23.248,NOT_WORN,25.33
09:36:54.753,NOT_WORN,25.33
09:37:25.753,NOT_WORN,25.33
09:37:56.684,NOT_WORN,25.31
09:38:27.746,NOT_WORN,25.29
09:38:58.745,NOT_WORN,25.27
09:39:29.747,NOT_WORN,25.27
09:40:01.248,NOT_WORN,25.25
09:40:32.183,NOT_WORN,25.25
09:41:03.184,NOT_WORN,25.24
09:41:34.262,NOT_WORN,25.23
09:42:05.249,NOT_WORN,25.22
09:42:36.749,NOT_WORN,25.21
09:43:07.743,NOT_WORN,25.23
09:43:38.684,NOT_WORN,25.21
09:44:09.739,NOT_WORN,25.21
09:44:40.746,NOT_WORN,25.19
09:45:12.182,NOT_WORN,25.19
09:45:43.245,NOT_WORN,25.19
09:46:14.183,NOT_WORN,25.19
09:46:45.249,NOT_WORN,25.19
09:47:16.184,NOT_WORN,25.18
09:47:47.742,NOT_WORN,25.18
09:48:18.683,NOT_WORN,25.18
09:48:49.686,NOT_WORN,25.17
09:49:20.752,NOT_WORN,25.17
09:49:51.743,NOT_WORN,25.17
09:50:23.106,NOT_WORN,25.17
09:50:54.104,NOT_WORN,25.17
09:51:25.251,NOT_WORN,25.15
09:51:56.247,NOT_WORN,25.13
09:52:27.186,NOT_WORN,25.11
09:52:58.243,NOT_WORN,25.12
09:53:29.751,NOT_WORN,25.12
09:54:00.754,NOT_WORN,25.11
09:54:31.755,NOT_WORN,25.11
09:55:02.754,NOT_WORN,25.11
09:55:33.596,NOT_WORN,25.10
09:56:05.105,NOT_WORN,25.09
09:56:36.218,NOT_WORN,25.09
09:57:07.222,NOT_WORN,25.09
09:57:38.231,NOT_WORN,25.09
09:58:09.221,NOT_WORN,25.10
09:58:40.752,NOT_WORN,25.09
09:59:11.751,NOT_WORN,25.09
09:59:42.750,NOT_WORN,25.09
10:00:13.599,NOT_WORN,25.09
10:00:44.604,NOT_WORN,25.09
10:01:16.626,NOT_WORN,25.07
10:01:47.125,NOT_WORN,25.06
10:02:18.210,NOT_WORN,25.05
10:02:49.244,NOT_WORN,25.04
10:03:20.252,NOT_WORN,25.03
10:03:51.247,NOT_WORN,25.01
10:04:22.686,NOT_WORN,25.01
10:04:53.745,NOT_WORN,24.98
10:05:24.750,NOT_WORN,25.01
10:05:55.743,NOT_WORN,25.01
10:06:26.594,NOT_WORN,25.00
10:06:58.248,NOT_WORN,25.01
10:07:29.260,NOT_WORN,25.01
10:08:00.186,NOT_WORN,24.98
10:08:31.250,NOT_WORN,24.98
10:09:02.250,NOT_WORN,24.96
10:09:33.745,NOT_WORN,24.95
10:10:04.750,NOT_WORN,24.94
10:10:35.750,NOT_WORN,24.94
10:11:06.746,NOT_WORN,24.92
10:11:37.745,NOT_WORN,24.92
10:12:09.183,NOT_WORN,24.92
10:12:40.245,NOT_WORN,24.92
10:13:11.213,NOT_WORN,24.92
10:13:42.184,NOT_WORN,24.92
10:14:13.183,NOT_WORN,24.90
10:14:44.243,NOT_WORN,24.90
