MS Band Data Logger 2016-4-11
Time Stamp,Band Contact,Skin Temperature(°C)
00:00:25.855,WORN,30.92
00:00:57.358,WORN,30.97
00:01:28.421,WORN,30.94
00:01:59.420,WORN,30.98
00:02:30.430,WORN,31.05
00:03:01.353,WORN,31.18
00:03:32.931,WORN,31.30
00:04:03.918,WORN,31.46
00:04:34.921,WORN,31.48
00:05:05.853,WORN,31.48
00:05:36.775,WORN,31.50
00:06:08.274,WORN,31.54
00:06:39.354,WORN,31.53
00:07:10.431,WORN,31.52
00:07:41.421,WORN,31.57
00:08:12.357,WORN,31.54
00:08:43.308,WORN,31.56
00:09:14.417,WORN,31.57
00:09:45.358,WORN,31.54
00:10:16.357,WORN,31.50
00:10:47.359,WORN,31.48
00:11:18.855,WORN,31.46
00:11:49.923,WORN,31.50
00:12:20.855,WORN,31.54
00:12:51.930,WORN,31.63
00:13:22.927,WORN,31.73
00:14:21.923,WORN,31.72
00:14:31.921,WORN,31.72
00:14:56.425,WORN,31.76
00:15:27.412,WORN,31.80
00:15:58.360,WORN,31.85
00:16:29.918,WORN,31.89
00:17:00.920,WORN,31.91
00:17:31.918,WORN,31.94
00:18:02.774,WORN,32.02
00:18:33.767,WORN,32.05
00:19:04.853,WORN,32.09
00:19:35.926,WORN,32.16
00:20:06.916,WORN,32.20
00:20:37.919,WORN,32.22
00:21:08.918,WORN,32.09
00:21:39.854,WORN,31.94
00:22:10.919,WORN,31.97
00:22:42.420,WORN,31.98
00:23:13.355,WORN,32.02
00:23:44.420,WORN,32.10
00:24:15.421,WORN,32.16
00:24:46.434,WORN,32.13
00:25:17.912,WORN,32.11
00:25:48.932,WORN,32.13
00:26:19.911,WORN,32.14
00:26:50.921,WORN,32.18
00:27:21.854,WORN,32.15
00:27:53.277,WORN,32.11
00:28:24.766,WORN,32.07
00:28:55.295,WORN,32.01
00:29:26.434,WORN,31.94
00:29:57.423,WORN,31.94
00:30:28.420,WORN,32.08
00:30:59.413,WORN,32.11
00:31:30.356,WORN,32.16
00:32:01.275,WORN,32.26
00:32:32.275,WORN,32.28
00:33:03.883,WORN,32.22
00:33:34.923,WORN,32.16
00:34:05.917,WORN,32.11
00:34:36.923,WORN,32.13
00:35:07.919,WORN,32.21
00:35:39.354,WORN,32.28
00:36:10.421,WORN,32.34
00:36:41.419,WORN,32.40
00:37:12.421,WORN,32.35
00:37:43.358,WORN,32.37
00:38:14.853,WORN,32.41
00:38:45.386,WORN,32.44
00:39:16.422,WORN,32.48
00:39:47.432,WORN,32.54
00:40:18.920,WORN,32.59
00:40:49.852,WORN,32.62
00:41:20.929,WORN,32.53
00:41:51.922,WORN,32.53
00:42:22.857,WORN,32.56
00:42:54.355,WORN,32.59
00:43:25.264,WORN,32.68
00:43:56.418,WORN,32.68
00:44:27.354,WORN,32.64
00:44:58.358,WORN,32.68
00:45:29.430,WORN,32.64
00:46:00.920,WORN,32.53
00:46:31.926,WORN,32.42
00:47:02.916,WORN,32.29
00:47:33.920,WORN,32.10
00:48:04.767,WORN,31.97
00:48:36.272,WORN,31.92
00:49:06.892,WORN,31.83
00:49:37.892,WORN,31.78
00:50:08.895,WORN,31.70
00:50:40.888,WORN,31.65
00:51:11.356,WORN,31.70
00:51:42.356,WORN,31.68
00:52:13.428,WORN,31.64
00:52:44.413,WORN,31.64
00:53:15.855,WORN,31.59
00:53:46.856,WORN,31.52
00:54:17.915,WORN,31.50
00:54:48.928,WORN,31.41
00:55:20.352,WORN,31.35
07:00:52.409,WORN,35.42
07:00:52.457,WORN,35.42
07:01:34.598,WORN,35.22
07:02:05.656,WORN,35.10
07:02:36.590,WORN,34.99
07:03:07.648,WORN,34.85
07:03:39.090,WORN,34.74
07:04:10.090,WORN,34.65
07:06:03.763,WORN,34.65
07:06:03.780,WORN,34.65
07:06:04.867,WORN,34.65
07:06:04.875,WORN,34.65
07:06:14.500,WORN,34.44
07:06:45.509,WORN,34.15
07:07:16.660,WORN,33.73
07:07:47.593,WORN,33.42
07:08:18.591,WORN,33.13
07:08:50.152,WORN,32.90
07:09:21.087,WORN,32.73
07:09:52.145,WORN,32.62
07:10:23.089,WORN,32.54
07:10:54.156,WORN,32.50
07:11:25.167,WORN,32.50
07:11:56.090,WORN,32.43
07:12:27.094,WORN,31.96
07:12:37.150,NOT_WORN,31.96
07:12:58.086,NOT_WORN,30.36
07:13:29.161,NOT_WORN,29.49
07:14:00.592,NOT_WORN,28.83
07:14:31.589,NOT_WORN,28.31
07:15:02.652,NOT_WORN,27.83
07:15:33.650,NOT_WORN,27.41
07:16:04.653,NOT_WORN,27.05
07:16:36.009,NOT_WORN,26.73
07:17:07.032,NOT_WORN,26.42
07:17:38.151,NOT_WORN,26.14
07:18:09.154,NOT_WORN,25.90
07:18:40.153,NOT_WORN,25.67
07:19:11.653,NOT_WORN,25.46
07:19:42.588,NOT_WORN,25.28
07:20:13.585,NOT_WORN,25.13
07:20:44.591,NOT_WORN,25.00
07:21:15.667,NOT_WORN,24.85
07:21:47.154,NOT_WORN,24.73
07:22:17.651,NOT_WORN,24.60
07:22:48.653,NOT_WORN,24.50
07:23:20.154,NOT_WORN,24.43
07:23:51.088,NOT_WORN,24.35
07:24:22.164,NOT_WORN,24.29
07:24:53.087,NOT_WORN,24.21
07:25:24.165,NOT_WORN,24.16
07:25:55.590,NOT_WORN,24.11
07:26:26.584,NOT_WORN,24.06
07:26:57.662,NOT_WORN,24.02
07:27:28.620,NOT_WORN,23.98
