MS Band Data Logger 2016-3-21
Time Stamp,Band Contact,Skin Temperature(°C)
06:18:22.056,WORN,32.12
06:18:22.097,WORN,32.12
06:19:11.730,WORN,32.10
06:19:43.227,WORN,32.17
06:20:14.395,WORN,32.10
06:20:45.889,WORN,32.01
06:21:16.377,WORN,31.90
06:21:47.377,WORN,31.92
06:22:18.375,WORN,31.95
06:22:49.884,WORN,31.91
06:23:20.878,WORN,31.78
06:23:51.888,WORN,31.71
06:24:22.820,WORN,31.77
06:24:53.879,WORN,31.63
06:25:25.396,WORN,31.47
06:25:56.320,WORN,31.41
06:26:27.375,WORN,31.45
06:26:58.316,WORN,31.49
06:27:29.819,WORN,31.44
06:28:00.882,WORN,31.49
06:28:31.819,WORN,31.44
06:29:06.878,WORN,31.53
06:29:55.879,WORN,31.50
06:30:21.389,WORN,31.58
06:30:37.896,WORN,31.66
06:31:10.884,WORN,31.68
06:31:37.877,WORN,31.74
06:32:08.881,WORN,31.69
06:32:39.735,WORN,31.66
06:33:11.238,WORN,31.68
06:33:42.883,WORN,31.68
06:34:14.380,WORN,31.73
06:34:44.880,WORN,31.90
06:35:15.320,WORN,31.97
06:35:48.380,WORN,31.98
06:36:17.887,WORN,31.97
06:36:48.880,WORN,31.97
06:37:19.898,WORN,31.95
06:37:51.875,WORN,31.99
06:38:21.818,WORN,32.03
06:38:52.851,WORN,31.99
06:39:24.824,WORN,31.99
06:39:55.386,WORN,32.01
06:40:25.876,WORN,31.97
06:40:58.385,WORN,32.03
06:41:28.398,WORN,32.04
06:51:07.384,WORN,31.25
06:51:07.392,WORN,31.25
06:51:18.872,WORN,31.34
06:51:49.882,WORN,31.33
06:52:20.877,WORN,31.32
06:52:51.887,WORN,31.33
06:53:22.879,WORN,31.32
06:53:54.319,WORN,31.29
06:54:25.314,WORN,31.27
06:54:56.377,WORN,31.31
06:55:27.378,WORN,31.42
06:55:58.392,WORN,31.62
06:56:30.382,WORN,31.67
06:57:01.380,WORN,31.76
06:57:31.822,WORN,31.79
06:58:02.883,WORN,31.97
06:58:35.382,WORN,31.95
06:59:04.880,WORN,31.98
06:59:35.884,WORN,31.88
07:00:06.819,WORN,31.80
07:00:39.319,WORN,31.66
07:01:10.391,WORN,31.63
07:01:40.385,WORN,31.71
07:02:11.382,WORN,31.77
07:02:42.352,WORN,31.86
07:03:13.381,WORN,31.95
07:03:44.880,WORN,31.97
07:04:15.883,WORN,31.95
07:04:46.886,WORN,31.88
07:05:17.817,WORN,31.86
07:05:48.818,WORN,31.81
07:06:19.880,WORN,31.74
07:06:51.239,WORN,31.79
07:07:22.239,WORN,31.92
07:07:53.317,WORN,32.03
07:08:24.381,WORN,32.14
07:08:59.889,WORN,31.97
07:09:26.319,WORN,31.92
07:09:57.381,WORN,31.98
07:10:28.322,WORN,32.03
07:10:59.382,WORN,32.09
07:11:30.877,WORN,32.03
07:12:01.883,WORN,32.00
07:12:32.961,WORN,31.73
07:13:03.880,WORN,31.62
07:13:36.386,WORN,31.68
07:14:06.383,WORN,31.71
07:14:37.382,WORN,31.64
07:18:25.406,WORN,31.20
07:18:25.414,WORN,31.20
07:18:35.318,WORN,31.20
07:18:35.384,WORN,31.20
07:18:45.745,WORN,31.15
07:33:12.437,WORN,31.27
07:33:12.489,WORN,31.27
07:33:15.731,WORN,31.18
07:33:46.736,WORN,31.08
07:34:18.381,WORN,30.91
07:34:49.319,WORN,30.87
07:48:32.177,WORN,30.32
07:48:32.300,WORN,30.32
07:49:01.142,WORN,30.38
07:49:23.217,WORN,30.51
07:50:10.723,WORN,30.50
07:50:27.219,WORN,30.50
07:50:52.720,WORN,30.49
07:51:23.722,WORN,30.56
07:52:13.284,WORN,30.40
07:52:26.719,WORN,30.45
08:04:49.991,WORN,30.76
08:04:50.059,WORN,30.76
08:04:51.237,WORN,30.76
08:05:23.889,WORN,30.66
08:05:53.879,WORN,30.51
08:06:25.318,WORN,30.46
08:06:55.816,WORN,30.46
08:07:27.389,WORN,30.39
08:07:57.885,WORN,30.36
08:08:28.877,WORN,30.36
08:12:13.867,WORN,30.89
08:12:13.872,WORN,30.89
08:18:40.306,WORN,31.03
08:18:40.330,WORN,31.03
08:18:50.883,WORN,30.97
08:19:21.377,WORN,30.86
08:20:18.741,WORN,30.98
08:21:13.356,WORN,31.04
08:21:43.355,WORN,31.12
08:22:14.849,WORN,31.16
08:22:45.851,WORN,31.14
08:23:16.857,WORN,31.07
08:23:47.847,WORN,30.90
08:24:18.762,WORN,30.56
08:24:50.349,WORN,30.52
08:25:21.342,WORN,30.41
08:25:52.355,WORN,30.32
08:26:23.260,WORN,30.24
08:26:54.355,WORN,29.98
08:27:25.391,WORN,30.45
08:27:58.385,WORN,29.81
10:18:34.077,WORN,29.72
10:18:34.095,WORN,29.72
10:19:01.878,WORN,29.54
10:19:39.388,WORN,29.43
10:20:04.320,WORN,29.42
10:20:35.380,WORN,29.36
10:32:39.036,WORN,29.19
10:32:39.117,WORN,29.19
10:33:00.736,WORN,29.11
10:33:32.810,WORN,29.27
10:34:02.850,WORN,29.13
10:34:34.380,WORN,29.25
10:35:07.818,WORN,29.20
10:35:36.383,WORN,29.32
10:47:26.857,WORN,29.46
10:47:26.897,WORN,29.46
10:47:33.745,WORN,29.53
10:48:01.741,WORN,29.55
10:48:35.696,WORN,29.63
10:48:35.742,WORN,29.63
10:49:04.897,WORN,29.68
11:02:35.025,WORN,31.10
11:02:35.049,WORN,31.10
11:03:03.238,WORN,31.04
11:03:34.880,WORN,31.02
11:04:43.322,WORN,31.13
11:04:43.933,WORN,31.36
11:05:23.381,WORN,31.54
11:05:38.882,WORN,31.81
11:06:09.384,WORN,32.04
11:06:41.383,WORN,32.21
11:07:11.885,WORN,32.33
11:07:42.886,WORN,32.51
11:08:14.879,WORN,32.56
11:08:44.885,WORN,32.53
11:09:15.882,WORN,32.63
11:09:46.881,WORN,32.70
11:10:18.380,WORN,32.44
11:10:49.381,WORN,32.34
11:11:20.384,WORN,32.19
11:11:51.382,WORN,32.10
11:12:22.382,WORN,32.00
11:12:53.816,WORN,31.89
11:13:24.885,WORN,31.76
11:13:55.883,WORN,31.67
11:14:26.818,WORN,31.61
11:14:58.884,WORN,31.74
11:15:28.888,WORN,31.66
11:15:59.878,WORN,31.66
11:18:38.874,WORN,31.49
11:18:38.917,WORN,31.49
11:19:06.322,WORN,31.45
11:19:41.878,WORN,31.43
11:20:08.240,WORN,31.41
11:20:39.738,WORN,31.37
11:21:10.878,WORN,31.26
11:21:41.878,WORN,31.19
11:22:12.818,WORN,31.14
11:22:43.885,WORN,31.11
11:23:15.318,WORN,31.06
11:23:46.319,WORN,31.14
11:24:17.379,WORN,31.17
11:24:48.385,WORN,31.17
11:25:19.481,WORN,31.16
11:25:50.317,WORN,31.18
11:26:21.379,WORN,31.24
11:26:52.379,WORN,31.24
11:27:23.315,WORN,31.24
11:27:54.378,WORN,31.30
11:28:27.396,WORN,31.29
11:33:37.050,WORN,30.82
11:33:37.098,WORN,30.82
11:33:40.628,WORN,30.82
11:33:40.675,WORN,30.82
11:34:07.740,WORN,30.89
11:34:39.239,WORN,30.88
11:35:09.881,WORN,30.83
11:35:40.886,WORN,30.81
11:36:11.879,WORN,30.75
11:36:42.816,WORN,30.72
11:37:13.881,WORN,30.64
11:37:44.879,WORN,30.46
11:38:16.397,WORN,30.26
11:47:55.963,WORN,30.16
11:47:56.277,WORN,30.16
11:48:06.237,WORN,30.33
11:48:37.206,WORN,30.32
11:49:08.880,WORN,30.40
11:49:39.882,WORN,30.46
11:50:16.384,WORN,30.48
12:03:01.790,WORN,31.89
12:03:02.791,WORN,31.89
12:03:07.793,WORN,31.87
12:03:38.800,WORN,31.84
12:04:09.940,WORN,31.80
12:04:41.440,WORN,31.75
12:05:12.452,WORN,31.67
12:05:43.442,WORN,31.68
12:06:13.938,WORN,31.73
12:06:44.942,WORN,31.77
12:07:16.378,WORN,31.74
12:07:47.380,WORN,31.65
12:08:18.433,WORN,31.58
12:08:49.441,WORN,31.53
12:09:20.378,WORN,31.47
12:09:52.951,WORN,31.04
12:10:22.944,WORN,30.91
12:11:00.946,WORN,31.00
12:11:24.947,WORN,30.98
12:11:55.880,WORN,30.74
12:12:27.378,WORN,30.64
12:12:58.439,WORN,30.53
12:13:34.025,WORN,30.48
12:14:00.441,WORN,30.48
12:14:31.381,WORN,30.46
12:15:02.880,WORN,30.48
12:15:33.441,WORN,30.38
12:16:04.447,WORN,30.40
12:16:35.438,WORN,30.33
12:17:06.443,WORN,30.25
12:17:37.942,WORN,30.25
12:18:08.942,WORN,30.30
12:18:39.791,WORN,30.39
12:19:10.789,WORN,30.40
12:19:41.788,WORN,30.46
12:20:13.379,WORN,30.43
12:20:44.381,WORN,30.44
12:21:15.440,WORN,30.59
12:21:46.448,WORN,30.50
12:22:17.379,WORN,30.44
12:22:49.940,WORN,30.43
12:23:19.878,WORN,30.44
12:23:50.937,WORN,30.50
12:24:21.951,WORN,30.50
12:24:53.937,WORN,30.48
12:25:24.029,WORN,30.36
12:25:54.940,WORN,30.34
12:26:25.946,WORN,30.39
12:33:39.997,WORN,29.05
12:33:40.012,WORN,29.05
12:33:40.947,WORN,29.13
12:33:42.970,WORN,29.13
12:33:43.014,WORN,29.13
12:34:12.305,WORN,29.19
12:34:43.300,WORN,29.22
12:35:14.944,WORN,29.37
12:35:45.380,WORN,29.42
12:36:16.438,WORN,29.51
12:36:47.437,WORN,29.54
12:37:18.443,WORN,29.57
12:37:49.879,WORN,29.61
12:38:20.941,WORN,29.69
12:38:51.879,WORN,29.73
12:39:22.957,WORN,29.77
12:39:53.882,WORN,29.87
12:40:24.937,WORN,29.99
12:40:56.442,WORN,30.05
12:41:27.938,WORN,30.02
12:41:58.378,WORN,29.95
12:42:29.385,WORN,29.88
12:43:00.434,WORN,29.77
12:44:34.354,WORN,29.88
12:44:34.440,WORN,29.88
12:45:04.824,WORN,29.84
12:45:35.912,WORN,29.46
12:46:06.913,WORN,29.32
12:46:37.900,WORN,29.11
12:47:08.941,WORN,28.81
12:47:39.936,WORN,28.59
12:48:11.446,WORN,28.65
12:48:42.442,WORN,28.65
12:49:13.379,WORN,28.71
12:49:44.378,WORN,28.68
12:50:15.382,WORN,29.00
12:50:46.305,WORN,29.04
12:51:17.802,WORN,29.09
12:51:48.879,WORN,29.20
12:52:20.937,WORN,29.22
12:52:51.441,WORN,29.13
12:53:21.938,WORN,29.10
12:53:53.447,WORN,29.01
12:54:24.377,WORN,28.96
12:54:55.441,WORN,28.93
12:55:26.379,WORN,28.84
12:55:57.438,WORN,28.89
12:56:28.377,WORN,29.00
12:56:59.439,WORN,29.03
12:57:30.378,WORN,28.01
12:57:32.940,NOT_WORN,28.01
12:58:01.443,NOT_WORN,27.09
12:58:32.939,NOT_WORN,26.48
12:59:03.938,NOT_WORN,26.01
12:59:34.936,NOT_WORN,25.59
13:00:05.941,NOT_WORN,25.23
13:00:36.942,NOT_WORN,24.91
13:01:07.940,NOT_WORN,24.61
13:01:39.437,NOT_WORN,24.33
13:02:10.445,NOT_WORN,24.08
13:02:41.297,NOT_WORN,23.85
13:03:12.297,NOT_WORN,23.64
13:03:43.402,NOT_WORN,23.44
13:04:14.903,NOT_WORN,23.28
13:04:45.937,NOT_WORN,23.09
13:05:16.880,NOT_WORN,22.93
13:05:47.888,NOT_WORN,22.78
13:06:18.954,NOT_WORN,22.63
13:06:50.441,NOT_WORN,22.49
13:07:21.383,NOT_WORN,22.37
13:07:52.442,NOT_WORN,22.25
13:08:23.444,NOT_WORN,22.14
13:08:54.945,NOT_WORN,22.04
13:09:25.883,NOT_WORN,21.94
13:09:56.936,NOT_WORN,21.84
13:10:27.942,NOT_WORN,21.76
13:10:58.879,NOT_WORN,21.69
13:11:29.942,NOT_WORN,21.62
13:12:00.878,NOT_WORN,21.54
13:12:32.442,NOT_WORN,21.47
13:13:03.441,NOT_WORN,21.40
13:13:34.379,NOT_WORN,21.35
13:14:05.445,NOT_WORN,21.29
13:14:36.381,NOT_WORN,21.24
13:15:07.944,NOT_WORN,21.20
13:15:38.943,NOT_WORN,21.16
13:16:09.893,NOT_WORN,21.10
13:16:40.959,NOT_WORN,21.06
13:17:11.949,NOT_WORN,21.02
13:17:43.446,NOT_WORN,20.98
13:18:14.517,NOT_WORN,20.95
13:18:45.443,NOT_WORN,20.93
13:19:16.380,NOT_WORN,20.89
13:19:47.939,NOT_WORN,20.86
13:20:18.944,NOT_WORN,20.84
13:20:49.800,NOT_WORN,20.81
13:21:20.801,NOT_WORN,20.79
13:21:51.939,NOT_WORN,20.76
13:22:22.939,NOT_WORN,20.74
13:22:53.880,NOT_WORN,20.72
13:23:06.880,WORN,20.72
13:23:25.447,WORN,26.00
13:23:56.446,WORN,27.33
13:24:27.449,WORN,28.00
13:24:58.450,WORN,28.69
13:25:29.383,WORN,28.67
13:26:00.943,WORN,29.18
13:26:31.944,WORN,29.36
13:27:11.884,WORN,29.58
13:27:33.947,WORN,29.66
13:28:04.941,WORN,30.06
13:28:37.442,WORN,30.13
13:29:13.021,WORN,30.13
13:29:48.948,WORN,30.09
