MS Band Data Logger 2016-3-24
Time Stamp,Band Contact,Skin Temperature(°C)
04:40:08.718,WORN,34.59
04:40:08.766,WORN,34.59
04:40:43.500,WORN,34.67
04:41:14.647,WORN,34.66
04:41:45.650,WORN,34.68
04:42:17.131,WORN,34.75
04:42:48.147,WORN,34.91
04:43:19.142,WORN,35.03
04:43:50.140,WORN,35.14
04:44:21.078,WORN,35.21
04:44:52.141,WORN,35.27
04:45:23.642,WORN,35.34
04:45:54.645,WORN,35.40
04:46:25.578,WORN,35.46
04:46:56.644,WORN,35.48
04:47:27.576,WORN,35.50
04:47:59.141,WORN,35.53
04:48:30.078,WORN,35.55
04:49:01.144,WORN,35.51
04:49:32.142,WORN,35.33
04:50:03.145,WORN,35.18
04:50:33.994,WORN,35.09
04:51:05.000,WORN,35.02
04:51:36.114,WORN,34.97
04:52:07.116,WORN,34.93
04:52:38.615,WORN,34.87
04:53:09.520,WORN,34.84
04:53:40.639,WORN,34.81
04:54:11.640,WORN,34.80
04:54:42.643,WORN,34.77
04:55:14.138,WORN,34.77
04:55:45.076,WORN,34.77
04:56:16.143,WORN,34.77
04:56:47.148,WORN,34.77
04:57:18.139,WORN,34.75
04:57:49.146,WORN,34.75
04:58:20.578,WORN,34.75
04:58:51.637,WORN,34.75
04:59:22.636,WORN,34.75
04:59:53.644,WORN,34.74
05:00:24.577,WORN,34.72
05:00:55.640,WORN,34.69
05:01:26.578,WORN,34.68
05:01:57.642,WORN,34.66
05:02:28.764,WORN,34.68
05:03:00.140,WORN,34.70
05:03:31.148,WORN,34.73
05:04:02.145,WORN,34.77
05:04:33.001,WORN,34.81
05:05:04.000,WORN,34.85
05:05:35.578,WORN,34.88
05:06:06.578,WORN,34.93
05:06:37.580,WORN,34.95
05:07:08.647,WORN,35.00
05:07:39.641,WORN,35.02
05:08:11.141,WORN,35.07
05:08:42.146,WORN,35.09
05:09:13.079,WORN,34.88
05:09:44.143,WORN,34.30
05:10:15.147,WORN,34.13
05:10:46.148,WORN,34.18
05:11:17.089,WORN,34.27
05:11:48.160,WORN,34.32
05:12:19.079,WORN,34.40
05:12:50.078,WORN,34.49
05:13:21.718,WORN,34.59
05:13:52.643,WORN,34.65
05:14:23.577,WORN,34.73
05:14:54.580,WORN,34.79
05:15:25.589,WORN,34.86
05:15:57.141,WORN,34.93
