MS Band Data Logger 2016-3-21
Time Stamp,Band Contact,Skin Temperature(°C)
05:28:10.960,WORN,30.81
05:28:11.000,WORN,30.81
05:29:07.726,WORN,30.75
05:29:38.224,WORN,30.74
05:30:09.722,WORN,30.70
05:30:40.224,WORN,30.32
05:30:49.724,NOT_WORN,30.32
05:31:11.222,NOT_WORN,27.07
05:31:42.223,NOT_WORN,26.68
05:32:13.226,NOT_WORN,26.64
05:32:44.216,NOT_WORN,26.52
05:33:14.722,NOT_WORN,26.35
05:33:45.870,NOT_WORN,26.21
05:34:16.860,NOT_WORN,26.05
05:34:47.723,NOT_WORN,25.89
05:35:18.726,NOT_WORN,25.74
05:35:49.725,NOT_WORN,25.59
05:36:20.228,NOT_WORN,25.48
05:36:51.216,NOT_WORN,25.35
05:37:22.225,NOT_WORN,25.22
05:37:53.226,NOT_WORN,25.07
05:38:24.225,NOT_WORN,24.92
05:38:55.224,NOT_WORN,24.79
05:39:26.331,NOT_WORN,24.67
05:39:56.868,NOT_WORN,24.54
05:40:28.311,NOT_WORN,24.41
05:40:58.806,NOT_WORN,24.30
05:41:29.806,NOT_WORN,24.18
05:42:00.868,NOT_WORN,24.07
05:42:31.887,NOT_WORN,23.97
05:43:02.372,NOT_WORN,23.87
05:43:33.368,NOT_WORN,23.79
05:44:04.370,NOT_WORN,23.71
05:44:35.367,NOT_WORN,23.63
05:45:06.374,NOT_WORN,23.55
05:45:37.306,NOT_WORN,23.47
05:46:08.367,NOT_WORN,23.33
05:46:38.869,NOT_WORN,23.23
05:47:09.864,NOT_WORN,23.13
05:47:40.881,NOT_WORN,23.07
05:48:11.809,NOT_WORN,23.00
05:48:42.721,NOT_WORN,22.94
05:49:13.836,NOT_WORN,22.89
05:49:44.856,NOT_WORN,22.84
05:50:15.250,NOT_WORN,22.80
05:50:46.363,NOT_WORN,22.75
05:51:17.366,NOT_WORN,22.70
05:51:48.308,NOT_WORN,22.66
05:52:19.223,NOT_WORN,22.62
05:52:50.223,NOT_WORN,22.58
05:53:20.872,NOT_WORN,22.54
05:53:51.874,NOT_WORN,22.50
05:54:22.870,NOT_WORN,22.46
05:54:53.808,NOT_WORN,22.43
05:55:24.820,NOT_WORN,22.38
05:55:55.864,NOT_WORN,22.34
05:56:26.808,NOT_WORN,22.31
05:56:57.371,NOT_WORN,22.28
05:57:28.308,NOT_WORN,22.24
05:57:59.364,NOT_WORN,22.20
05:58:30.368,NOT_WORN,22.18
05:59:01.306,NOT_WORN,22.13
05:59:32.376,NOT_WORN,22.10
06:00:03.365,NOT_WORN,22.07
06:00:33.874,NOT_WORN,22.03
06:01:04.869,NOT_WORN,21.99
06:01:35.868,NOT_WORN,21.94
06:02:06.870,NOT_WORN,21.93
06:02:37.717,NOT_WORN,21.90
06:03:08.847,NOT_WORN,21.85
06:03:39.342,NOT_WORN,21.80
06:04:10.342,NOT_WORN,21.76
06:04:41.347,NOT_WORN,21.70
06:05:12.338,NOT_WORN,21.66
06:05:43.348,NOT_WORN,21.61
06:06:14.344,NOT_WORN,21.56
