MS Band Data Logger 2016-2-31
Time Stamp,Band Contact,Skin Temperature(°C)
00:00:11.758,WORN,35.56
00:00:42.755,WORN,35.58
00:01:14.257,WORN,35.57
00:01:45.192,WORN,35.58
00:02:16.263,WORN,35.58
00:02:47.255,WORN,35.58
00:03:18.107,WORN,35.60
00:03:49.694,WORN,35.62
00:04:20.757,WORN,35.65
00:04:51.767,WORN,35.65
00:05:22.693,WORN,35.67
00:05:53.608,WORN,35.69
00:06:25.113,WORN,35.69
00:06:55.634,WORN,35.71
00:07:26.635,WORN,35.71
00:07:57.636,WORN,35.68
00:08:29.262,WORN,35.65
00:09:00.256,WORN,35.62
00:09:31.255,WORN,35.61
00:10:02.218,WORN,35.60
00:10:33.252,WORN,35.61
00:11:04.192,WORN,35.61
00:11:35.766,WORN,35.60
00:12:06.765,WORN,35.62
00:12:37.695,WORN,35.62
00:13:08.757,WORN,35.65
00:13:39.752,WORN,35.65
00:14:11.193,WORN,35.65
00:14:42.261,WORN,35.67
00:15:13.257,WORN,35.67
00:15:44.228,WORN,35.67
00:16:15.259,WORN,35.69
00:16:46.271,WORN,35.71
00:17:17.193,WORN,35.74
00:17:48.106,WORN,35.74
00:18:19.271,WORN,35.73
00:18:50.611,WORN,35.71
00:19:21.611,WORN,35.71
00:19:52.720,WORN,35.71
00:20:23.756,WORN,35.71
00:20:54.754,WORN,35.71
00:21:26.195,WORN,35.74
00:21:57.253,WORN,35.75
00:22:28.195,WORN,35.76
00:22:59.735,WORN,35.76
00:23:30.260,WORN,35.78
00:24:01.194,WORN,35.78
00:24:32.693,WORN,35.72
00:25:03.694,WORN,35.58
00:25:34.762,WORN,35.46
00:26:05.756,WORN,35.38
00:26:36.695,WORN,35.34
00:27:07.767,WORN,35.36
00:27:38.759,WORN,35.32
00:28:09.760,WORN,35.23
00:28:40.758,WORN,35.12
00:29:12.256,WORN,35.00
00:29:43.259,WORN,34.93
00:30:14.191,WORN,34.91
00:30:45.267,WORN,34.91
00:31:16.255,WORN,34.93
00:31:47.692,WORN,34.97
00:32:18.764,WORN,35.02
00:32:49.312,WORN,35.04
00:33:20.607,WORN,35.09
00:33:51.759,WORN,35.13
00:34:23.261,WORN,34.93
00:34:36.258,NOT_WORN,34.93
00:34:54.114,NOT_WORN,33.57
00:35:25.114,NOT_WORN,32.65
00:35:56.228,NOT_WORN,31.87
00:36:27.217,NOT_WORN,31.15
00:36:58.216,NOT_WORN,30.49
00:37:29.636,NOT_WORN,29.89
00:38:00.729,NOT_WORN,29.36
00:38:31.759,NOT_WORN,28.85
00:39:02.757,NOT_WORN,28.40
00:39:33.763,NOT_WORN,27.94
00:40:05.263,NOT_WORN,27.53
00:40:36.255,NOT_WORN,27.16
00:41:07.267,NOT_WORN,26.82
00:41:38.252,NOT_WORN,26.47
00:42:09.250,NOT_WORN,26.16
00:42:40.768,NOT_WORN,25.88
00:43:11.759,NOT_WORN,25.61
00:43:42.695,NOT_WORN,25.34
00:44:13.757,NOT_WORN,25.12
00:44:44.762,NOT_WORN,24.89
00:45:16.195,NOT_WORN,24.67
00:45:47.262,NOT_WORN,24.47
00:46:18.254,NOT_WORN,24.28
00:46:49.115,NOT_WORN,24.11
00:47:20.116,NOT_WORN,23.93
00:47:51.756,NOT_WORN,23.78
00:48:22.617,NOT_WORN,23.63
00:48:53.615,NOT_WORN,23.47
00:49:24.754,NOT_WORN,23.35
00:49:55.752,NOT_WORN,23.23
00:50:26.754,NOT_WORN,23.11
00:50:58.268,NOT_WORN,23.00
00:51:29.195,NOT_WORN,22.89
00:52:00.263,NOT_WORN,22.79
00:52:31.255,NOT_WORN,22.68
00:53:02.261,NOT_WORN,22.60
00:53:33.758,NOT_WORN,22.52
00:54:04.758,NOT_WORN,22.44
00:54:35.759,NOT_WORN,22.36
00:55:06.754,NOT_WORN,22.29
00:55:37.760,NOT_WORN,22.22
00:56:09.255,NOT_WORN,22.16
00:56:40.261,NOT_WORN,22.09
00:57:11.254,NOT_WORN,22.03
00:57:42.261,NOT_WORN,21.97
00:58:13.115,NOT_WORN,21.92
00:58:44.115,NOT_WORN,21.88
00:59:15.728,NOT_WORN,21.82
00:59:46.718,NOT_WORN,21.78
01:00:17.695,NOT_WORN,21.74
01:00:48.759,NOT_WORN,21.70
01:01:19.753,NOT_WORN,21.65
01:01:51.255,NOT_WORN,21.61
01:02:22.252,NOT_WORN,21.57
01:02:53.106,NOT_WORN,21.54
01:03:24.121,NOT_WORN,21.52
01:03:55.222,NOT_WORN,21.48
01:04:26.729,NOT_WORN,21.46
01:04:57.734,NOT_WORN,21.42
01:05:28.719,NOT_WORN,21.39
01:05:59.638,NOT_WORN,21.36
01:06:30.720,NOT_WORN,21.34
01:07:01.729,NOT_WORN,21.32
01:07:33.229,NOT_WORN,21.29
01:08:04.228,NOT_WORN,21.28
01:08:35.110,NOT_WORN,21.26
01:09:06.107,NOT_WORN,21.23
01:09:37.220,NOT_WORN,21.21
01:10:08.719,NOT_WORN,21.19
