MS Band Data Logger 2016-2-18
Time Stamp,Band Contact,Skin Temperature(°C)
00:00:03.981,WORN,35.80
00:00:34.978,WORN,35.80
00:01:05.977,WORN,35.84
00:01:36.979,WORN,35.85
00:02:07.986,WORN,35.87
00:02:38.989,WORN,35.85
00:03:09.975,WORN,35.85
00:03:41.324,WORN,35.85
00:04:12.333,WORN,35.86
00:04:43.448,WORN,35.85
00:05:14.440,WORN,35.85
00:05:45.478,WORN,35.87
00:06:16.913,WORN,35.87
00:06:47.912,WORN,35.87
00:07:18.913,WORN,35.87
00:07:49.979,WORN,35.87
00:08:20.979,WORN,35.86
00:08:51.974,WORN,35.87
00:09:23.474,WORN,35.87
00:09:54.470,WORN,35.87
00:10:25.412,WORN,35.87
00:10:56.482,WORN,35.91
00:11:27.479,WORN,35.93
00:11:58.474,WORN,35.94
00:12:29.475,WORN,35.92
00:13:00.415,WORN,35.92
00:13:31.412,WORN,35.92
00:14:02.970,WORN,35.92
00:14:33.977,WORN,35.92
00:15:04.979,WORN,35.92
00:15:35.913,WORN,35.92
00:16:06.909,WORN,35.94
00:16:38.473,WORN,35.94
00:17:09.442,WORN,35.94
00:17:40.415,WORN,35.94
00:18:11.474,WORN,35.94
00:18:42.424,WORN,35.94
00:19:13.977,WORN,35.94
00:19:44.988,WORN,35.95
00:20:15.911,WORN,35.95
00:20:46.989,WORN,35.98
00:21:17.979,WORN,36.01
00:21:48.914,WORN,36.01
00:22:19.912,WORN,36.01
00:22:50.911,WORN,36.00
00:23:21.977,WORN,35.99
00:23:52.982,WORN,36.01
00:24:24.479,WORN,36.00
00:24:55.482,WORN,36.00
00:25:26.474,WORN,36.01
00:25:57.414,WORN,35.99
00:26:28.472,WORN,35.99
00:26:59.831,WORN,36.01
00:27:30.824,WORN,36.01
00:28:01.830,WORN,35.98
00:28:32.831,WORN,35.95
00:29:03.948,WORN,35.94
00:29:35.443,WORN,35.93
00:30:05.936,WORN,35.94
00:30:36.950,WORN,35.94
00:31:07.937,WORN,35.98
00:31:38.945,WORN,36.01
00:32:09.943,WORN,35.99
00:32:40.936,WORN,35.99
00:33:12.444,WORN,35.98
00:33:43.454,WORN,35.96
00:34:14.436,WORN,35.97
00:34:45.443,WORN,35.97
00:35:16.328,WORN,35.96
00:35:47.828,WORN,35.99
00:36:18.854,WORN,35.99
00:36:49.976,WORN,35.99
00:37:20.915,WORN,35.97
00:37:51.980,WORN,35.99
00:38:22.980,WORN,35.99
00:38:53.984,WORN,35.99
00:39:25.487,WORN,35.99
00:39:56.430,WORN,35.99
00:40:27.496,WORN,35.99
00:40:58.495,WORN,36.00
00:41:29.433,WORN,36.02
00:42:00.508,WORN,36.03
00:42:31.429,WORN,36.01
00:43:02.495,WORN,36.01
00:43:33.501,WORN,36.01
00:44:04.431,WORN,35.99
00:44:35.992,WORN,36.01
00:45:07.008,WORN,35.99
00:45:37.998,WORN,36.00
00:46:08.993,WORN,36.01
00:46:39.996,WORN,36.01
00:47:11.342,WORN,36.01
00:47:42.342,WORN,36.01
00:48:13.457,WORN,36.01
00:48:44.457,WORN,35.99
00:49:15.459,WORN,35.99
00:49:46.952,WORN,35.99
00:50:17.962,WORN,35.99
00:50:48.959,WORN,36.00
00:51:19.455,WORN,36.02
00:51:50.352,WORN,36.05
00:52:21.851,WORN,36.02
00:52:52.993,WORN,36.02
00:53:23.996,WORN,36.01
00:53:54.992,WORN,35.99
00:54:25.995,WORN,35.99
00:54:57.488,WORN,35.96
00:55:28.498,WORN,35.99
00:55:59.490,WORN,35.96
00:56:30.496,WORN,35.96
00:57:01.352,WORN,35.96
00:57:32.851,WORN,35.96
00:58:04.441,WORN,35.96
00:58:34.992,WORN,35.95
00:59:05.999,WORN,35.94
00:59:37.005,WORN,35.95
01:00:08.433,WORN,35.92
01:00:38.998,WORN,35.87
01:01:09.998,WORN,35.88
01:01:41.001,WORN,35.91
01:02:12.503,WORN,35.92
01:02:43.498,WORN,35.92
01:03:14.502,WORN,35.92
01:03:45.352,WORN,35.94
01:04:16.353,WORN,35.94
01:04:47.463,WORN,35.94
01:05:18.874,WORN,35.95
01:05:49.966,WORN,35.96
01:06:20.954,WORN,35.96
01:06:51.964,WORN,35.99
01:07:22.934,WORN,35.99
01:07:54.498,WORN,36.01
01:08:25.494,WORN,36.01
01:08:56.434,WORN,36.01
01:09:27.625,WORN,36.03
01:09:58.492,WORN,36.03
01:10:29.998,WORN,36.03
01:11:00.490,WORN,36.07
01:11:31.499,WORN,36.09
01:12:02.499,WORN,36.09
01:12:33.991,WORN,36.08
01:13:04.999,WORN,36.08
01:13:35.999,WORN,36.08
01:14:06.990,WORN,36.06
01:14:37.932,WORN,36.07
01:15:09.495,WORN,36.07
01:15:40.502,WORN,36.06
01:16:11.502,WORN,36.08
01:16:42.494,WORN,36.08
01:17:13.493,WORN,36.08
01:17:44.496,WORN,36.08
01:18:15.844,WORN,36.08
01:18:46.842,WORN,36.08
01:19:17.994,WORN,36.07
01:19:48.933,WORN,36.07
01:20:19.996,WORN,36.06
01:20:51.007,WORN,36.09
01:21:21.842,WORN,36.12
01:21:52.842,WORN,36.13
01:22:23.941,WORN,36.13
01:22:55.499,WORN,36.10
01:23:26.497,WORN,36.10
01:23:57.494,WORN,36.10
01:24:28.507,WORN,36.10
01:24:59.499,WORN,36.10
01:25:30.933,WORN,36.08
01:26:01.997,WORN,36.08
01:26:32.994,WORN,36.08
01:27:03.995,WORN,36.08
01:27:34.998,WORN,36.06
01:28:05.936,WORN,36.07
01:28:37.499,WORN,36.06
01:29:08.496,WORN,36.06
01:29:39.497,WORN,36.06
01:30:10.580,WORN,36.03
01:30:41.501,WORN,36.05
01:31:12.495,WORN,36.07
01:31:43.493,WORN,36.08
01:32:14.501,WORN,36.06
01:32:45.496,WORN,36.06
01:33:17.004,WORN,36.05
01:33:47.998,WORN,36.06
01:34:18.998,WORN,36.03
01:34:49.993,WORN,36.03
01:35:20.998,WORN,36.03
01:35:52.353,WORN,36.03
01:36:23.353,WORN,36.03
01:36:54.433,WORN,36.02
01:37:25.498,WORN,36.01
01:37:56.498,WORN,36.01
01:38:27.500,WORN,36.01
01:38:58.937,WORN,36.01
01:39:30.003,WORN,36.01
01:40:00.980,WORN,36.01
01:40:31.993,WORN,36.01
01:41:02.989,WORN,36.02
01:41:33.998,WORN,36.06
01:42:04.996,WORN,36.06
01:42:35.991,WORN,36.05
01:43:06.998,WORN,36.03
01:43:38.500,WORN,36.03
01:44:09.498,WORN,36.03
01:44:40.504,WORN,36.03
01:45:11.498,WORN,36.01
01:45:42.494,WORN,36.02
01:46:13.935,WORN,36.01
01:46:45.005,WORN,36.02
01:47:15.994,WORN,36.01
01:47:46.996,WORN,36.01
01:48:18.004,WORN,36.01
01:48:48.934,WORN,36.01
01:49:20.509,WORN,36.01
01:49:51.355,WORN,36.02
01:50:22.355,WORN,36.01
01:50:53.493,WORN,36.02
01:51:24.493,WORN,36.07
01:51:55.437,WORN,36.08
01:52:26.437,WORN,36.06
01:52:57.496,WORN,36.06
01:53:28.496,WORN,36.03
01:53:59.933,WORN,36.03
01:54:31.010,WORN,36.03
01:55:01.934,WORN,36.03
01:55:33.001,WORN,36.03
01:56:03.994,WORN,36.03
01:56:35.433,WORN,36.03
01:57:06.488,WORN,36.03
01:57:37.495,WORN,36.03
01:58:08.501,WORN,36.03
01:58:39.508,WORN,36.03
01:59:11.014,WORN,36.03
01:59:41.937,WORN,36.01
02:00:13.014,WORN,35.95
02:00:43.994,WORN,35.87
02:01:14.997,WORN,35.81
02:01:46.134,WORN,35.75
02:02:16.994,WORN,35.68
02:02:48.012,WORN,35.61
02:03:19.000,WORN,35.57
02:03:49.845,WORN,35.52
02:04:21.354,WORN,35.49
02:04:52.377,WORN,35.46
02:05:23.437,WORN,35.44
02:05:54.496,WORN,35.42
02:06:25.511,WORN,35.40
02:06:56.994,WORN,35.40
02:07:27.998,WORN,35.40
02:07:59.003,WORN,35.40
02:08:29.995,WORN,35.38
02:09:01.001,WORN,35.38
02:09:32.505,WORN,35.38
02:10:03.434,WORN,35.38
02:10:34.434,WORN,35.38
02:11:05.498,WORN,35.42
02:11:36.501,WORN,35.44
02:12:07.511,WORN,35.44
02:12:38.571,WORN,35.43
02:13:09.492,WORN,35.43
02:13:40.434,WORN,35.43
02:14:11.435,WORN,35.43
02:14:42.998,WORN,35.43
02:15:14.004,WORN,35.43
02:15:45.000,WORN,35.44
02:16:16.002,WORN,35.45
02:16:47.001,WORN,35.45
02:17:17.990,WORN,35.44
02:17:49.002,WORN,35.45
02:18:20.002,WORN,35.46
02:18:50.962,WORN,35.46
02:19:22.500,WORN,35.47
02:19:53.502,WORN,35.46
02:20:24.508,WORN,35.47
02:20:55.500,WORN,35.51
02:21:26.353,WORN,35.52
02:21:57.353,WORN,35.54
02:22:28.498,WORN,35.54
02:22:59.499,WORN,35.53
02:23:30.501,WORN,35.53
02:24:01.935,WORN,35.53
02:24:32.937,WORN,35.53
02:25:04.006,WORN,35.53
02:25:34.997,WORN,35.54
02:26:05.997,WORN,35.54
02:26:36.935,WORN,35.56
02:27:08.498,WORN,35.56
02:27:39.505,WORN,35.56
02:28:10.435,WORN,35.56
10:24:45.957,WORN,0.00
10:24:45.998,NOT_WORN,0.00
10:25:14.336,NOT_WORN,22.85
10:25:44.335,NOT_WORN,23.30
10:26:14.927,NOT_WORN,23.63
10:26:44.989,NOT_WORN,23.88
10:27:14.987,NOT_WORN,24.06
10:27:44.990,NOT_WORN,24.22
10:28:15.001,NOT_WORN,24.35
10:28:45.489,NOT_WORN,24.46
10:29:15.428,NOT_WORN,24.54
10:29:45.489,NOT_WORN,24.61
10:30:15.489,NOT_WORN,24.66
10:30:45.489,NOT_WORN,24.71
10:31:15.488,NOT_WORN,24.75
10:31:45.930,NOT_WORN,24.79
10:32:15.993,NOT_WORN,24.83
10:32:45.995,NOT_WORN,24.85
10:33:15.994,NOT_WORN,24.88
10:33:45.927,NOT_WORN,24.90
10:34:16.491,NOT_WORN,24.93
10:34:46.424,NOT_WORN,24.95
10:35:16.338,NOT_WORN,24.97
10:35:46.346,NOT_WORN,24.98
10:36:16.494,NOT_WORN,25.01
10:36:46.484,NOT_WORN,25.02
10:37:16.927,NOT_WORN,25.02
10:37:46.993,NOT_WORN,25.05
10:38:16.927,NOT_WORN,25.05
10:38:46.991,NOT_WORN,25.08
10:39:16.992,NOT_WORN,25.09
10:39:47.488,NOT_WORN,25.12
10:40:17.490,NOT_WORN,25.14
10:40:47.492,NOT_WORN,25.16
10:41:17.498,NOT_WORN,25.18
10:41:47.494,NOT_WORN,25.21
10:42:17.426,NOT_WORN,25.24
10:42:47.986,NOT_WORN,25.26
10:43:17.848,NOT_WORN,25.28
10:43:47.848,NOT_WORN,25.30
10:44:17.964,NOT_WORN,25.33
10:44:47.995,NOT_WORN,25.34
10:45:17.929,NOT_WORN,25.36
10:45:48.492,NOT_WORN,25.36
10:46:18.481,NOT_WORN,25.37
10:46:48.497,NOT_WORN,25.38
10:47:18.594,NOT_WORN,25.38
10:47:48.489,NOT_WORN,25.39
10:48:18.930,NOT_WORN,25.38
10:48:48.991,NOT_WORN,25.38
10:49:18.846,NOT_WORN,25.38
10:49:48.846,NOT_WORN,25.39
10:50:18.993,NOT_WORN,25.38
10:50:49.494,NOT_WORN,25.39
10:51:19.426,NOT_WORN,25.38
10:51:49.426,NOT_WORN,25.40
10:52:19.490,NOT_WORN,25.40
10:52:49.504,NOT_WORN,25.38
10:53:19.492,NOT_WORN,25.38
10:53:49.990,NOT_WORN,25.37
10:54:19.991,NOT_WORN,25.36
10:54:49.989,NOT_WORN,25.36
10:55:19.994,NOT_WORN,25.37
10:55:49.927,NOT_WORN,25.36
10:56:20.493,NOT_WORN,25.34
10:56:50.491,NOT_WORN,25.34
10:57:20.489,NOT_WORN,25.34
10:57:50.487,NOT_WORN,25.34
10:58:20.493,NOT_WORN,25.35
10:58:50.491,NOT_WORN,25.35
10:59:20.992,NOT_WORN,25.34
10:59:50.926,NOT_WORN,25.31
11:00:20.927,NOT_WORN,25.27
11:00:50.989,NOT_WORN,25.24
11:01:20.927,NOT_WORN,25.20
11:01:51.427,NOT_WORN,25.20
11:02:21.486,NOT_WORN,25.20
11:02:51.490,NOT_WORN,25.20
11:03:21.496,NOT_WORN,25.20
11:03:51.498,NOT_WORN,25.20
11:04:21.487,NOT_WORN,25.20
11:04:51.992,NOT_WORN,25.22
11:05:21.992,NOT_WORN,25.22
11:05:51.993,NOT_WORN,25.24
11:06:21.848,NOT_WORN,25.24
11:06:51.842,NOT_WORN,25.24
11:07:22.492,NOT_WORN,25.25
11:07:52.491,NOT_WORN,25.25
11:08:22.492,NOT_WORN,25.26
11:08:52.489,NOT_WORN,25.26
11:09:22.485,NOT_WORN,25.25
11:09:52.485,NOT_WORN,25.26
11:10:22.994,NOT_WORN,25.26
11:10:52.995,NOT_WORN,25.26
11:11:22.987,NOT_WORN,25.27
11:11:52.996,NOT_WORN,25.27
11:12:22.992,NOT_WORN,25.26
11:12:53.487,NOT_WORN,25.27
11:13:23.424,NOT_WORN,25.26
11:13:53.494,NOT_WORN,25.27
11:14:23.490,NOT_WORN,25.26
11:14:53.491,NOT_WORN,25.26
11:15:23.427,NOT_WORN,25.26
11:15:54.005,NOT_WORN,25.24
11:16:23.984,NOT_WORN,25.26
11:16:53.988,NOT_WORN,25.24
11:17:23.991,NOT_WORN,25.24
11:17:53.927,NOT_WORN,25.24
11:18:24.104,NOT_WORN,25.23
11:18:54.427,NOT_WORN,25.22
11:19:24.434,NOT_WORN,25.22
11:19:54.498,NOT_WORN,25.21
11:20:24.495,NOT_WORN,25.20
11:20:54.484,NOT_WORN,25.19
11:21:24.928,NOT_WORN,25.18
11:21:55.007,NOT_WORN,25.16
11:22:25.001,NOT_WORN,25.15
11:22:54.999,NOT_WORN,25.12
11:23:24.938,NOT_WORN,25.13
11:23:54.991,NOT_WORN,25.12
11:24:25.491,NOT_WORN,25.11
11:24:55.490,NOT_WORN,25.12
11:25:25.347,NOT_WORN,25.11
11:25:55.348,NOT_WORN,25.11
11:26:25.457,NOT_WORN,25.11
11:26:55.931,NOT_WORN,25.11
11:27:26.004,NOT_WORN,25.12
11:27:55.995,NOT_WORN,25.12
11:28:25.929,NOT_WORN,25.13
11:28:56.062,NOT_WORN,25.12
11:29:25.994,NOT_WORN,25.14
11:29:56.490,NOT_WORN,25.13
11:30:26.489,NOT_WORN,25.14
11:30:56.491,NOT_WORN,25.13
11:31:26.502,NOT_WORN,25.13
11:31:56.483,NOT_WORN,25.13
11:32:26.996,NOT_WORN,25.12
11:32:56.987,NOT_WORN,25.10
11:33:26.996,NOT_WORN,25.07
11:33:57.002,NOT_WORN,25.04
11:34:26.998,NOT_WORN,25.01
11:34:56.986,NOT_WORN,24.96
11:35:27.487,NOT_WORN,24.93
11:35:57.494,NOT_WORN,24.88
11:36:27.491,NOT_WORN,24.84
11:36:57.429,NOT_WORN,24.79
11:37:27.350,NOT_WORN,24.75
11:37:57.847,NOT_WORN,24.70
11:38:27.992,NOT_WORN,24.64
11:38:57.991,NOT_WORN,24.60
11:39:28.002,NOT_WORN,24.55
11:39:57.929,NOT_WORN,24.51
11:40:27.993,NOT_WORN,24.44
11:40:58.496,NOT_WORN,24.39
11:41:28.428,NOT_WORN,24.34
11:41:58.488,NOT_WORN,24.30
11:42:28.496,NOT_WORN,24.24
11:42:58.499,NOT_WORN,24.19
11:43:28.848,NOT_WORN,24.15
11:43:58.848,NOT_WORN,24.09
11:44:28.994,NOT_WORN,24.05
11:44:58.986,NOT_WORN,24.00
11:45:29.005,NOT_WORN,23.96
11:45:58.989,NOT_WORN,23.91
11:46:29.498,NOT_WORN,23.87
11:46:59.490,NOT_WORN,23.83
11:47:29.427,NOT_WORN,23.78
11:47:59.429,NOT_WORN,23.73
11:48:29.487,NOT_WORN,23.70
11:48:59.994,NOT_WORN,23.65
11:49:29.847,NOT_WORN,23.62
11:49:59.844,NOT_WORN,23.57
11:50:29.989,NOT_WORN,23.54
11:50:59.928,NOT_WORN,23.51
11:51:29.993,NOT_WORN,23.48
11:52:00.487,NOT_WORN,23.44
11:52:30.494,NOT_WORN,23.40
11:53:00.493,NOT_WORN,23.38
11:53:30.428,NOT_WORN,23.34
11:54:00.486,NOT_WORN,23.32
11:54:30.993,NOT_WORN,23.28
11:55:00.994,NOT_WORN,23.26
11:55:30.927,NOT_WORN,23.23
11:56:00.995,NOT_WORN,23.21
11:56:30.983,NOT_WORN,23.18
11:57:00.990,NOT_WORN,23.16
11:57:31.492,NOT_WORN,23.14
11:58:01.513,NOT_WORN,23.11
11:58:31.496,NOT_WORN,23.07
11:59:01.499,NOT_WORN,23.06
11:59:31.489,NOT_WORN,23.04
12:00:01.912,NOT_WORN,23.01
12:00:32.877,NOT_WORN,23.00
12:01:02.872,NOT_WORN,22.97
12:01:32.915,NOT_WORN,22.95
12:02:02.952,NOT_WORN,22.94
12:02:32.950,NOT_WORN,22.92
12:03:03.457,NOT_WORN,22.91
12:03:33.458,NOT_WORN,22.91
12:04:03.454,NOT_WORN,22.90
12:04:33.456,NOT_WORN,22.91
12:05:03.453,NOT_WORN,22.92
12:05:33.396,NOT_WORN,22.92
12:06:03.957,NOT_WORN,22.93
12:06:33.952,NOT_WORN,22.95
12:07:03.960,NOT_WORN,22.95
12:07:33.952,NOT_WORN,22.96
12:08:03.949,NOT_WORN,22.98
12:08:34.311,NOT_WORN,22.99
12:09:04.311,NOT_WORN,23.00
12:09:34.332,NOT_WORN,23.00
12:10:04.419,NOT_WORN,23.01
12:10:34.457,NOT_WORN,23.00
12:11:04.452,NOT_WORN,23.00
12:11:34.953,NOT_WORN,22.99
12:12:04.960,NOT_WORN,22.98
12:12:34.957,NOT_WORN,22.98
12:13:04.901,NOT_WORN,22.96
12:13:34.895,NOT_WORN,22.96
12:14:05.453,NOT_WORN,22.94
12:14:35.455,NOT_WORN,22.94
12:15:05.463,NOT_WORN,22.93
12:15:35.465,NOT_WORN,22.92
12:16:05.393,NOT_WORN,22.90
12:16:35.392,NOT_WORN,22.90
12:17:05.963,NOT_WORN,22.88
12:17:35.890,NOT_WORN,22.88
12:18:05.954,NOT_WORN,22.87
12:18:35.964,NOT_WORN,22.84
12:19:05.870,NOT_WORN,22.84
12:19:35.870,NOT_WORN,22.83
12:20:06.491,NOT_WORN,22.82
12:20:36.396,NOT_WORN,22.82
12:21:06.529,NOT_WORN,22.80
12:21:36.522,NOT_WORN,22.80
12:22:06.454,NOT_WORN,22.78
12:22:36.525,NOT_WORN,22.77
12:23:06.955,NOT_WORN,22.76
12:23:37.013,NOT_WORN,22.76
12:24:07.027,NOT_WORN,22.74
12:24:36.956,NOT_WORN,22.74
12:25:06.953,NOT_WORN,22.72
12:25:37.455,NOT_WORN,22.72
12:26:07.520,NOT_WORN,22.72
12:26:37.522,NOT_WORN,22.69
12:27:07.531,NOT_WORN,22.68
12:27:37.516,NOT_WORN,22.67
12:28:07.536,NOT_WORN,22.66
12:28:38.022,NOT_WORN,22.66
12:29:08.022,NOT_WORN,22.65
12:29:37.988,NOT_WORN,22.64
12:30:08.017,NOT_WORN,22.63
12:30:38.017,NOT_WORN,22.62
12:31:08.528,NOT_WORN,22.63
12:31:38.520,NOT_WORN,22.61
12:32:08.454,NOT_WORN,22.61
12:32:38.515,NOT_WORN,22.59
12:33:08.457,NOT_WORN,22.59
12:33:38.520,NOT_WORN,22.59
12:34:09.015,NOT_WORN,22.57
12:34:39.021,NOT_WORN,22.58
12:35:09.023,NOT_WORN,22.56
12:35:39.027,NOT_WORN,22.56
12:36:08.953,NOT_WORN,22.55
12:36:39.518,NOT_WORN,22.55
12:37:09.518,NOT_WORN,22.54
12:37:39.375,NOT_WORN,22.55
12:38:09.376,NOT_WORN,22.53
12:38:39.487,NOT_WORN,22.53
12:39:09.523,NOT_WORN,22.53
12:39:40.019,NOT_WORN,22.51
12:40:09.955,NOT_WORN,22.52
12:40:40.029,NOT_WORN,22.51
12:41:10.026,NOT_WORN,22.50
12:41:40.023,NOT_WORN,22.49
12:42:10.455,NOT_WORN,22.49
12:42:40.522,NOT_WORN,22.48
12:43:10.456,NOT_WORN,22.47
12:43:40.365,NOT_WORN,22.47
12:44:10.370,NOT_WORN,22.47
12:44:40.401,NOT_WORN,22.46
12:45:11.015,NOT_WORN,22.45
12:45:41.016,NOT_WORN,22.45
12:46:11.020,NOT_WORN,22.45
12:46:41.018,NOT_WORN,22.45
12:47:11.018,NOT_WORN,22.43
12:47:41.520,NOT_WORN,22.43
12:48:11.518,NOT_WORN,22.43
12:48:41.528,NOT_WORN,22.42
12:49:11.512,NOT_WORN,22.41
12:49:41.374,NOT_WORN,22.41
12:50:11.373,NOT_WORN,22.41
12:50:42.028,NOT_WORN,22.39
12:51:12.017,NOT_WORN,22.39
12:51:42.022,NOT_WORN,22.39
12:52:11.957,NOT_WORN,22.38
12:52:42.023,NOT_WORN,22.38
12:52:52.019,WORN,22.38
12:53:26.025,WORN,25.81
12:53:57.019,WORN,26.45
12:54:28.534,WORN,26.84
12:54:58.955,WORN,27.25
12:55:30.021,WORN,27.64
12:56:01.516,WORN,27.83
12:56:32.518,WORN,28.00
12:57:03.519,WORN,28.14
12:57:34.520,WORN,28.39
12:58:05.515,WORN,28.43
12:58:36.519,WORN,28.59
12:59:08.031,WORN,28.73
12:59:39.019,WORN,28.85
13:00:09.957,WORN,28.91
13:00:41.026,WORN,28.99
13:01:11.956,WORN,29.09
13:01:43.457,WORN,29.09
13:02:14.457,WORN,29.18
13:02:46.023,WORN,29.33
13:03:16.522,WORN,29.44
13:03:47.519,WORN,29.55
13:04:18.518,WORN,29.61
13:04:49.516,WORN,29.71
13:05:20.519,WORN,29.73
13:05:51.518,WORN,29.75
13:06:23.014,WORN,29.69
13:06:54.016,WORN,29.71
13:07:25.018,WORN,29.78
13:07:56.533,WORN,29.79
13:08:27.521,WORN,29.92
13:08:58.523,WORN,30.00
13:09:29.518,WORN,30.03
13:10:00.519,WORN,30.10
13:10:31.521,WORN,30.05
13:11:02.377,WORN,30.04
13:11:33.376,WORN,30.09
13:12:05.022,WORN,30.05
13:12:35.955,WORN,30.08
13:13:07.022,WORN,30.07
13:13:37.952,WORN,30.15
13:14:09.026,WORN,30.18
13:14:40.017,WORN,30.26
13:15:11.016,WORN,30.29
13:15:42.017,WORN,30.33
13:16:13.022,WORN,30.38
13:16:44.454,WORN,30.44
13:17:15.517,WORN,30.49
13:17:46.515,WORN,30.56
13:18:17.514,WORN,30.62
13:18:48.517,WORN,30.73
13:19:19.985,WORN,30.82
13:19:51.018,WORN,30.82
13:20:22.028,WORN,30.79
13:20:52.877,WORN,30.80
13:21:23.877,WORN,30.82
13:21:55.397,WORN,30.87
13:22:26.494,WORN,30.92
13:22:57.515,WORN,30.97
13:23:28.019,WORN,31.03
13:23:59.020,WORN,31.08
13:24:30.519,WORN,31.14
13:25:01.368,WORN,31.16
13:25:32.366,WORN,31.24
13:26:03.368,WORN,31.26
13:26:34.457,WORN,31.31
13:27:06.030,WORN,31.34
13:27:37.017,WORN,31.40
13:28:08.022,WORN,31.46
13:28:39.018,WORN,31.54
13:29:10.019,WORN,31.60
