MS Band Data Logger 2016-2-22
Time Stamp,Band Contact,Skin Temperature(°C)
00:00:03.674,WORN,36.04
00:00:35.177,WORN,35.88
00:01:06.109,WORN,35.73
00:01:37.183,WORN,35.60
00:02:08.175,WORN,35.48
00:02:39.171,WORN,35.39
00:03:10.681,WORN,35.29
00:03:41.522,WORN,35.21
00:04:12.531,WORN,35.11
00:04:43.641,WORN,35.04
00:05:14.643,WORN,34.95
00:05:45.567,WORN,34.88
00:06:17.173,WORN,34.80
00:06:48.173,WORN,34.73
00:07:19.177,WORN,34.68
00:07:50.021,WORN,34.65
00:08:21.176,WORN,34.61
00:08:52.174,WORN,34.54
00:09:23.176,WORN,34.47
00:09:54.183,WORN,34.43
00:10:25.113,WORN,34.38
00:10:56.610,WORN,34.33
00:11:27.609,WORN,34.27
00:11:58.666,WORN,34.24
00:12:29.672,WORN,34.20
00:13:00.610,WORN,34.18
00:13:32.111,WORN,34.14
00:14:03.178,WORN,34.12
00:14:34.022,WORN,34.10
00:15:05.142,WORN,34.07
00:15:36.140,WORN,34.06
00:16:07.151,WORN,34.02
00:16:38.553,WORN,33.97
00:17:09.559,WORN,33.94
00:17:40.677,WORN,33.96
00:18:11.675,WORN,33.99
00:18:42.609,WORN,34.00
00:19:13.675,WORN,33.99
00:19:44.676,WORN,33.99
00:20:15.640,WORN,33.99
00:20:46.612,WORN,34.02
00:21:18.175,WORN,34.03
00:21:49.181,WORN,34.02
00:22:20.170,WORN,34.03
00:22:51.172,WORN,34.02
00:23:22.189,WORN,34.04
00:23:53.529,WORN,34.04
00:24:24.679,WORN,34.04
00:24:55.673,WORN,34.04
00:25:26.665,WORN,34.04
00:25:57.678,WORN,34.06
00:26:29.175,WORN,34.06
00:27:00.110,WORN,34.06
00:27:31.026,WORN,34.09
00:28:01.681,WORN,34.13
00:28:33.173,WORN,34.13
00:29:04.170,WORN,34.13
00:29:35.108,WORN,34.13
00:30:06.177,WORN,34.13
00:30:37.110,WORN,34.13
00:31:08.176,WORN,34.13
00:31:39.671,WORN,34.14
00:32:10.607,WORN,34.13
00:32:41.675,WORN,34.13
00:33:12.670,WORN,34.13
00:33:43.530,WORN,34.14
00:34:15.030,WORN,34.14
00:34:46.139,WORN,34.15
00:35:17.133,WORN,34.13
00:35:48.054,WORN,34.14
00:36:19.135,WORN,34.13
00:36:50.644,WORN,34.15
