MS Band Data Logger 2016-2-19
Time Stamp,Band Contact,Skin Temperature(°C)
00:00:01.051,WORN,35.62
00:00:32.044,WORN,35.66
00:01:03.050,WORN,35.71
00:01:34.563,WORN,35.71
00:02:05.488,WORN,35.71
00:02:36.515,WORN,35.71
00:03:07.549,WORN,35.69
00:03:38.543,WORN,35.69
00:04:10.053,WORN,35.69
00:04:41.046,WORN,35.69
00:05:11.906,WORN,35.71
00:05:42.902,WORN,35.71
00:06:14.025,WORN,35.71
00:06:45.009,WORN,35.70
00:07:16.520,WORN,35.67
00:07:47.522,WORN,35.65
00:08:18.554,WORN,35.62
00:08:49.543,WORN,35.60
00:09:20.562,WORN,35.58
00:09:52.049,WORN,35.54
00:10:22.555,WORN,35.54
00:10:53.547,WORN,35.54
00:11:24.552,WORN,35.53
00:11:56.050,WORN,35.50
00:12:26.988,WORN,35.46
00:12:58.049,WORN,35.44
00:13:29.052,WORN,35.44
00:14:00.054,WORN,35.41
00:14:31.487,WORN,35.41
00:15:02.490,WORN,35.40
00:15:33.486,WORN,35.39
00:16:04.545,WORN,35.38
00:16:35.548,WORN,35.39
00:17:06.484,WORN,35.38
00:17:37.986,WORN,35.39
00:18:09.051,WORN,35.38
00:18:40.062,WORN,35.39
00:19:11.054,WORN,35.39
00:19:42.046,WORN,35.41
00:20:12.987,WORN,35.41
00:20:44.049,WORN,35.46
00:21:15.046,WORN,35.51
00:21:46.048,WORN,35.48
00:22:17.543,WORN,35.50
00:22:48.549,WORN,35.50
00:23:19.552,WORN,35.51
00:23:50.550,WORN,35.51
00:24:21.485,WORN,35.51
00:24:53.048,WORN,35.50
00:25:23.898,WORN,35.51
00:25:54.906,WORN,35.51
00:26:25.906,WORN,35.51
00:26:57.014,WORN,35.51
00:27:28.019,WORN,35.53
00:27:59.522,WORN,35.52
00:28:30.509,WORN,35.51
00:29:01.518,WORN,35.52
00:29:32.428,WORN,35.53
00:30:03.518,WORN,35.52
00:30:34.544,WORN,35.55
00:31:05.557,WORN,35.58
00:31:36.543,WORN,35.58
00:32:07.550,WORN,35.55
00:32:39.049,WORN,35.55
00:33:10.049,WORN,35.54
00:33:41.051,WORN,35.54
00:34:11.987,WORN,35.54
00:34:43.054,WORN,35.53
00:35:14.551,WORN,35.54
00:35:45.395,WORN,35.54
00:36:16.406,WORN,35.54
00:36:47.514,WORN,35.53
00:37:18.548,WORN,35.53
00:37:50.049,WORN,35.52
00:38:20.992,WORN,35.53
00:38:52.051,WORN,35.52
00:39:23.052,WORN,35.52
00:39:53.986,WORN,35.51
00:40:24.728,WORN,35.51
00:40:56.048,WORN,35.55
00:41:27.048,WORN,35.53
00:41:58.059,WORN,35.52
00:42:29.051,WORN,35.52
00:43:00.551,WORN,35.51
00:43:31.549,WORN,35.48
00:44:02.543,WORN,35.48
00:44:33.397,WORN,35.48
00:45:04.405,WORN,35.51
00:45:35.926,WORN,35.41
00:46:06.987,WORN,35.27
00:46:38.053,WORN,35.14
00:47:09.054,WORN,35.02
00:47:40.045,WORN,34.95
00:48:11.552,WORN,34.88
00:48:42.547,WORN,34.84
00:49:13.484,WORN,34.80
00:49:44.553,WORN,34.77
00:50:15.551,WORN,34.76
00:50:46.407,WORN,34.78
00:51:17.407,WORN,34.79
00:51:48.506,WORN,34.77
00:52:19.520,WORN,34.77
00:52:50.523,WORN,34.75
00:53:22.017,WORN,34.75
00:53:53.007,WORN,34.75
00:54:24.007,WORN,34.75
00:54:55.019,WORN,34.75
00:55:25.853,WORN,34.75
00:55:57.519,WORN,34.75
00:56:28.516,WORN,34.75
00:56:59.406,WORN,34.75
00:57:30.406,WORN,34.75
00:58:01.507,WORN,34.77
00:58:33.016,WORN,34.77
00:59:04.012,WORN,34.77
00:59:35.042,WORN,34.77
01:00:05.987,WORN,34.78
01:00:37.042,WORN,34.81
01:01:08.054,WORN,34.85
01:01:39.048,WORN,34.84
01:02:10.050,WORN,34.82
01:02:40.985,WORN,34.81
01:03:12.044,WORN,34.81
01:03:43.553,WORN,34.81
01:04:14.556,WORN,34.81
01:04:45.547,WORN,34.81
01:05:16.549,WORN,34.80
01:05:47.554,WORN,34.81
01:06:19.048,WORN,34.80
01:06:49.906,WORN,34.81
01:07:20.905,WORN,34.81
01:07:52.019,WORN,34.81
01:08:23.009,WORN,34.81
01:08:54.508,WORN,34.81
01:09:25.428,WORN,34.81
01:09:56.521,WORN,34.81
01:10:27.428,WORN,34.83
01:10:58.517,WORN,34.86
01:11:29.511,WORN,34.84
01:12:00.474,WORN,34.79
01:12:31.514,WORN,34.77
01:13:02.546,WORN,34.75
01:13:33.985,WORN,34.72
01:14:05.046,WORN,34.70
01:14:35.984,WORN,34.70
01:15:06.987,WORN,34.68
01:15:38.046,WORN,34.65
01:16:09.043,WORN,34.65
01:16:40.487,WORN,34.64
