MS Band Data Logger 2016-2-13,,
Time Stamp,Band Contact,Skin Temperature(°C)
15:48:17.553,NOT_WORN,0
15:48:17.637,NOT_WORN,19.41
15:48:33.744,NOT_WORN,20.28
15:49:03.803,NOT_WORN,20.94
16:30:58.211,NOT_WORN,23.71
16:30:58.249,NOT_WORN,23.71
16:31:08.803,NOT_WORN,24.46
16:31:39.805,NOT_WORN,24.9
16:32:10.803,NOT_WORN,25.31
16:32:42.221,NOT_WORN,25.9
16:32:50.722,WORN,25.9
16:33:06.224,NOT_WORN,25.9
16:33:13.221,NOT_WORN,26.11
16:33:44.368,NOT_WORN,26.41
16:33:52.866,WORN,26.41
16:34:15.362,WORN,26.94
16:34:29.364,NOT_WORN,26.94
16:34:46.302,NOT_WORN,27.33
16:35:17.213,NOT_WORN,27.72
16:35:48.303,NOT_WORN,28.07
16:36:19.376,NOT_WORN,28.32
16:36:50.368,NOT_WORN,28.16
16:37:21.211,NOT_WORN,28.02
16:37:52.221,NOT_WORN,27.84
16:38:23.223,NOT_WORN,27.61
16:38:54.213,NOT_WORN,27.37
16:39:25.222,NOT_WORN,27.16
16:39:56.722,NOT_WORN,27.64
16:40:04.365,NOT_WORN,27.64
16:40:04.490,NOT_WORN,27.64
16:40:04.642,NOT_WORN,27.64
16:40:04.753,NOT_WORN,27.64
16:40:04.878,NOT_WORN,27.64
16:40:05.004,NOT_WORN,27.64
16:40:05.150,NOT_WORN,27.64
16:40:05.260,NOT_WORN,27.64
16:40:05.388,NOT_WORN,27.64
16:40:05.515,NOT_WORN,27.64
16:40:05.668,NOT_WORN,27.64
16:40:05.778,NOT_WORN,27.64
16:40:27.804,NOT_WORN,27.58
16:40:58.864,NOT_WORN,27.26
16:41:29.867,NOT_WORN,27.07
16:42:00.804,NOT_WORN,26.87
16:42:32.366,NOT_WORN,26.72
16:43:03.369,NOT_WORN,26.54
16:43:34.305,NOT_WORN,26.37
16:44:05.437,NOT_WORN,26.23
16:44:36.303,NOT_WORN,26.07
16:44:40.869,WORN,26.07
16:45:07.807,WORN,29.7
16:45:38.870,WORN,30.47
16:46:09.802,WORN,30.87
16:46:40.805,WORN,31.12
16:47:11.712,WORN,31.32
16:47:43.342,WORN,31.49
16:47:57.303,NOT_WORN,31.49
16:48:04.803,WORN,31.49
16:48:08.371,NOT_WORN,31.49
16:48:11.361,WORN,31.49
16:48:29.725,NOT_WORN,31.49
16:48:35.220,WORN,31.49
16:48:57.222,WORN,31.27
16:49:28.302,WORN,31.71
16:49:59.303,WORN,31.79
16:50:30.868,WORN,31.95
16:51:01.722,WORN,32.1
16:51:32.722,WORN,32.22
16:52:03.720,WORN,32.31
16:52:34.712,WORN,32.25
16:53:06.220,WORN,32.18
16:53:37.212,WORN,32.19
16:54:09.014,WORN,32.18
16:54:40.013,WORN,32.18
16:55:10.948,WORN,32.2
