MS Band Data Logger 2016-3-17,,
Time Stamp,Band Contact,Skin Temperature(°C)
12:00:20 AM,NOT_WORN,18.87
12:00:51 AM,NOT_WORN,18.85
12:01:22 AM,NOT_WORN,18.85
12:01:53 AM,NOT_WORN,18.85
12:02:24 AM,NOT_WORN,18.85
12:02:55 AM,NOT_WORN,18.85
12:03:26 AM,NOT_WORN,18.85
12:03:57 AM,NOT_WORN,18.83
12:04:29 AM,NOT_WORN,18.83
12:05:00 AM,NOT_WORN,18.83
12:05:31 AM,NOT_WORN,18.83
12:06:02 AM,NOT_WORN,18.82
12:06:33 AM,NOT_WORN,18.82
12:07:04 AM,NOT_WORN,18.81
12:07:35 AM,NOT_WORN,18.81
12:08:06 AM,NOT_WORN,18.82
12:08:37 AM,NOT_WORN,18.81
12:09:08 AM,NOT_WORN,18.81
12:09:39 AM,NOT_WORN,18.79
12:10:11 AM,NOT_WORN,18.79
12:10:41 AM,NOT_WORN,18.8
12:11:13 AM,NOT_WORN,18.79
12:11:44 AM,NOT_WORN,18.79
12:12:15 AM,NOT_WORN,18.79
12:12:46 AM,NOT_WORN,18.79
12:13:17 AM,NOT_WORN,18.79
12:13:48 AM,NOT_WORN,18.79
12:14:19 AM,NOT_WORN,18.78
12:14:50 AM,NOT_WORN,18.78
12:15:22 AM,NOT_WORN,18.78
12:15:53 AM,NOT_WORN,18.77
12:16:24 AM,NOT_WORN,18.78
12:16:55 AM,NOT_WORN,18.79
12:17:26 AM,NOT_WORN,18.79
12:17:57 AM,NOT_WORN,18.77
12:18:28 AM,NOT_WORN,18.77
12:18:59 AM,NOT_WORN,18.77
12:19:30 AM,NOT_WORN,18.77
12:20:01 AM,NOT_WORN,18.77
12:20:32 AM,NOT_WORN,18.77
12:21:04 AM,NOT_WORN,18.77
12:21:35 AM,NOT_WORN,18.77
12:22:06 AM,NOT_WORN,18.77
12:22:37 AM,NOT_WORN,18.78
12:23:08 AM,NOT_WORN,18.77
12:23:39 AM,NOT_WORN,18.77
12:24:10 AM,NOT_WORN,18.76
12:24:41 AM,NOT_WORN,18.76
12:25:12 AM,NOT_WORN,18.76
12:25:43 AM,NOT_WORN,18.75
12:26:15 AM,NOT_WORN,18.76
12:26:46 AM,NOT_WORN,18.75
12:27:17 AM,NOT_WORN,18.75
12:27:48 AM,NOT_WORN,18.75
12:28:19 AM,NOT_WORN,18.75
12:28:50 AM,NOT_WORN,18.73
12:29:21 AM,NOT_WORN,18.75
12:29:52 AM,NOT_WORN,18.74
12:30:23 AM,NOT_WORN,18.74
12:30:54 AM,NOT_WORN,18.75
12:31:25 AM,NOT_WORN,18.75
12:31:57 AM,NOT_WORN,18.77
12:32:28 AM,NOT_WORN,18.77
12:32:59 AM,NOT_WORN,18.77
12:33:30 AM,NOT_WORN,18.78
12:34:01 AM,NOT_WORN,18.79
12:34:32 AM,NOT_WORN,18.79
12:35:03 AM,NOT_WORN,18.79
12:35:34 AM,NOT_WORN,18.79
12:36:05 AM,NOT_WORN,18.8
12:36:36 AM,NOT_WORN,18.79
12:37:08 AM,NOT_WORN,18.8
12:37:39 AM,NOT_WORN,18.81
12:38:10 AM,NOT_WORN,18.81
12:38:41 AM,NOT_WORN,18.81
12:39:12 AM,NOT_WORN,18.81
12:39:43 AM,NOT_WORN,18.81
12:40:14 AM,NOT_WORN,18.8
12:40:45 AM,NOT_WORN,18.81
12:41:16 AM,NOT_WORN,18.81
12:41:47 AM,NOT_WORN,18.81
12:42:19 AM,NOT_WORN,18.81
12:42:50 AM,NOT_WORN,18.81
12:43:21 AM,NOT_WORN,18.81
12:43:52 AM,NOT_WORN,18.81
12:44:23 AM,NOT_WORN,18.8
12:44:54 AM,NOT_WORN,18.8
12:45:25 AM,NOT_WORN,18.79
12:45:56 AM,NOT_WORN,18.79
12:46:27 AM,NOT_WORN,18.81
12:46:58 AM,NOT_WORN,18.79
12:47:29 AM,NOT_WORN,18.8
12:48:01 AM,NOT_WORN,18.79
12:48:32 AM,NOT_WORN,18.79
12:49:03 AM,NOT_WORN,18.78
12:49:34 AM,NOT_WORN,18.77
12:50:05 AM,NOT_WORN,18.77
12:50:36 AM,NOT_WORN,18.77
12:51:07 AM,NOT_WORN,18.77
12:51:38 AM,NOT_WORN,18.77
12:52:09 AM,NOT_WORN,18.76
12:52:40 AM,NOT_WORN,18.77
12:53:12 AM,NOT_WORN,18.77
12:53:43 AM,NOT_WORN,18.75
12:54:14 AM,NOT_WORN,18.75
12:54:45 AM,NOT_WORN,18.75
12:55:15 AM,NOT_WORN,18.75
12:55:47 AM,NOT_WORN,18.75
12:56:18 AM,NOT_WORN,18.75
12:56:49 AM,NOT_WORN,18.75
12:57:20 AM,NOT_WORN,18.75
12:57:51 AM,NOT_WORN,18.75
12:58:22 AM,NOT_WORN,18.75
12:58:54 AM,NOT_WORN,18.74
12:59:25 AM,NOT_WORN,18.75
12:59:56 AM,NOT_WORN,18.74
