MS Band Data Logger 2016-3-4,,
Time Stamp,Band Contact,Skin Temperature(°C)
12:00:01 AM,WORN,31.33
12:00:02 AM,WORN,31.3
12:00:03 AM,WORN,31.28
12:00:05 AM,WORN,31.28
12:00:06 AM,WORN,31.24
12:00:07 AM,WORN,31.22
12:00:08 AM,WORN,31.2
12:00:10 AM,WORN,31.19
12:00:11 AM,WORN,31.19
12:00:12 AM,WORN,31.21
12:00:14 AM,WORN,31.26
12:00:15 AM,WORN,31.28
12:00:16 AM,WORN,31.3
12:00:17 AM,WORN,31.32
12:00:19 AM,WORN,31.34
12:00:20 AM,WORN,31.35
12:00:21 AM,WORN,31.37
12:00:23 AM,WORN,31.39
12:00:24 AM,WORN,31.41
12:00:25 AM,WORN,31.41
12:00:27 AM,WORN,31.46
12:00:28 AM,WORN,31.54
12:00:29 AM,WORN,31.6
12:00:30 AM,WORN,31.65
12:00:32 AM,WORN,31.68
12:00:33 AM,WORN,31.74
12:00:34 AM,WORN,31.76
12:00:36 AM,WORN,31.81
12:00:37 AM,WORN,31.84
12:00:38 AM,WORN,31.89
12:00:39 AM,WORN,31.93
12:00:41 AM,WORN,31.95
12:00:42 AM,WORN,32
12:00:43 AM,WORN,32.03
12:00:45 AM,WORN,32.06
12:00:46 AM,WORN,32.09
12:00:47 AM,WORN,32.13
12:00:49 AM,WORN,32.16
12:00:50 AM,WORN,32.17
12:00:51 AM,WORN,32.2
12:00:52 AM,WORN,32.23
12:00:54 AM,WORN,32.28
12:00:55 AM,WORN,32.31
12:00:56 AM,WORN,32.31
12:00:58 AM,WORN,32.33
12:00:59 AM,WORN,32.33
12:01:00 AM,WORN,32.34
12:01:02 AM,WORN,32.35
12:01:03 AM,WORN,32.35
12:01:04 AM,WORN,32.37
12:01:05 AM,WORN,32.39
12:01:07 AM,WORN,32.39
12:01:08 AM,WORN,32.4
12:01:09 AM,WORN,32.42
12:01:11 AM,WORN,32.44
12:01:12 AM,WORN,32.44
12:01:13 AM,WORN,32.46
12:01:14 AM,WORN,32.47
12:01:16 AM,WORN,32.48
12:01:17 AM,WORN,32.49
12:01:18 AM,WORN,32.54
12:01:20 AM,WORN,32.55
12:01:21 AM,WORN,32.55
12:01:22 AM,WORN,32.55
12:01:24 AM,WORN,32.56
12:01:25 AM,WORN,32.56
12:01:26 AM,WORN,32.55
12:01:27 AM,WORN,32.55
12:01:29 AM,WORN,32.55
12:01:30 AM,WORN,32.55
12:01:31 AM,WORN,32.55
12:01:33 AM,WORN,32.56
12:01:34 AM,WORN,32.56
12:01:35 AM,WORN,32.56
12:01:36 AM,WORN,32.57
12:01:38 AM,WORN,32.57
12:01:39 AM,WORN,32.57
12:01:40 AM,WORN,32.57
12:01:42 AM,WORN,32.58
12:01:43 AM,WORN,32.61
12:01:44 AM,WORN,32.64
12:01:46 AM,WORN,32.64
12:01:47 AM,WORN,32.64
12:01:48 AM,WORN,32.64
12:01:49 AM,WORN,32.63
12:01:51 AM,WORN,32.61
12:01:52 AM,WORN,32.64
12:01:53 AM,WORN,32.62
12:01:55 AM,WORN,32.63
12:01:56 AM,WORN,32.64
